date,nav,cash_weight,turnover,w_600111,w_000831,w_600392
2020-11-20,1.3304540628172943,0.1962510194362137,0.0,0.29022037899662423,0.25024639945289934,0.2632822021142627
2020-11-23,1.3667554579819265,0.19103853920325753,0.0,0.2901342172349155,0.2579081448522086,0.2609190987096184
2020-11-24,1.4410239141190995,0.18119266695206737,0.0,0.2975686992613938,0.25682973350272725,0.26440890028381153
2020-11-25,1.4553159565042513,0.1794132504175453,0.0,0.30157382620930084,0.2494363693791846,0.2695765539939693
2020-11-26,1.4653223103320985,0.17818807800842862,0.0,0.3068532388867262,0.2450638475934912,0.26989483551135396
2020-11-27,1.4276067131307317,0.18289558583564647,0.0,0.30201313756377607,0.24503135763718245,0.270059918963395
2020-11-30,1.4188524389404622,0.18402404575343112,0.0,0.2989027317204344,0.24757691736146212,0.2694963051646724
2020-12-01,1.448242927858496,0.18028948121779376,0.0,0.3004942127562897,0.24457810915329156,0.274638196872625
2020-12-02,1.421384888064935,0.18369617429689367,0.0,0.2981337570692515,0.24438412901738601,0.27378593961646874
2020-12-03,1.3887292434871208,0.1880157470331031,0.0,0.295222878301024,0.24467400645091592,0.27208736821495705
2020-12-04,1.4273422112478462,0.18292947835731654,0.0,0.2921806374735402,0.24148025022151004,0.28340963394763324
2020-12-07,1.4328397025965318,0.18222761811233135,0.0,0.29129414086319777,0.24857220163745894,0.27790603938701197
2020-12-08,1.4068968236299835,0.18558785673228417,0.0,0.28949970865255403,0.24637951488668783,0.2785329197284739
2020-12-09,1.3602247318009386,0.19195575557227718,0.0,0.2893037002399453,0.2426128030726163,0.27612774111516125
2020-12-10,1.3474788496482453,0.19377147641991366,0.0,0.28755115109864215,0.24127942982666087,0.2773979426547834
2020-12-11,1.2980856001703582,0.2011446441642064,0.0,0.2842541200290174,0.24405757027865446,0.27054366552812165
2020-12-14,1.303595271985373,0.20029450225244205,0.0,0.2856306078067965,0.241900935385973,0.2721739545547885
2020-12-15,1.2904226000037147,0.20233911444219554,0.0,0.2849004411800538,0.24096044959009516,0.27179999478765554
2020-12-16,1.2719902097235607,0.2052712073921481,0.0,0.28612278805914193,0.2392633597584355,0.2693426447902744
2020-12-17,1.3306963666314502,0.19621528448439962,0.0,0.288904837386294,0.24009727474077103,0.2747826033885353
2020-12-18,1.3392745276251066,0.19495850981646956,0.0,0.2890617519595998,0.24093225001198737,0.27504748821194325
2020-12-21,1.3550609173615298,0.19268725324123903,0.0,0.2896621724360692,0.2404705761477753,0.27717999817491645
2020-12-22,1.2958670338869311,0.20148901030206223,0.0,0.28266615827248337,0.23542076011446816,0.28042407131098623
2020-12-23,1.349584845120686,0.19346910057929534,0.0,0.2913355144007195,0.2365557985981182,0.27863958642186704
2020-12-24,1.348051731177873,0.19368912935767346,0.0,0.29241470852010126,0.23628082103977288,0.2776153410824524
2020-12-25,1.3935995430784933,0.18735867662826888,0.0,0.29756710837353667,0.2368025568248454,0.2782716581733491
2020-12-28,1.3705105309948715,0.19051511114723696,0.0,0.29743096774048633,0.23437085387297,0.27768306723930675
2020-12-29,1.3000754746761194,0.20083677542336054,0.0,0.2941585368987698,0.235222769022524,0.2697819186553456
2020-12-30,1.329971760760395,0.19632218806786117,0.0,0.29462113008146,0.23140563187097557,0.27765104997970325
2020-12-31,1.3825596461639384,0.1888547570916056,0.0,0.29581109691439045,0.23745578257423472,0.27787836341976924
2021-01-04,1.4199505837055637,0.18388172739051312,0.0,0.2965415824002942,0.2394663603816417,0.28011032982755085
2021-01-05,1.427299930601073,0.18293489724404965,0.0,0.2976045656382257,0.2385758532915983,0.2808846838261263
2021-01-06,1.4277318874474085,0.18287955073116946,0.0,0.29633764901209064,0.23713394597761075,0.2836488542791291
2021-01-07,1.4778426506628979,0.17667846169132195,0.0,0.29629476601468846,0.2398448624104067,0.28718190988358283
2021-01-08,1.469766515287812,0.17764928199484598,0.0,0.29472184599224455,0.24132909128442864,0.28629978072848083
2021-01-11,1.5164980417778802,0.1721749444759193,0.0,0.29627657377281696,0.2346984033876502,0.29685007836361355
2021-01-12,1.5378679436492242,0.16978243627432188,0.0,0.29784106204379723,0.2331855762850421,0.2991909253968387
2021-01-13,1.6162933441267384,0.16154429336094145,0.0,0.29960672447525744,0.2256520340635182,0.3131969481002829
2021-01-14,1.6128496205078795,0.16188921944175216,0.0,0.29962135931250394,0.22098065762508348,0.3175087636206604
2021-01-15,1.5119787386569563,0.17268957523362827,0.0,0.2871604265484757,0.23523824094212217,0.3049117572757739
2021-01-18,1.6301233441466156,0.16017374824948383,0.0,0.2947971842074411,0.2339347534807648,0.3110943140623103
2021-01-19,1.5544212560039374,0.16797439248365842,0.0,0.2927235734694606,0.2261417630440568,0.3131602710028242
2021-01-20,1.6876525785220389,0.154713694906097,0.0,0.29848763560479596,0.22943662417086394,0.3173620453182431
2021-01-21,1.8339827327018925,0.14236936994291105,0.0,0.303806487881719,0.23245658442801018,0.3213675577473598
2021-01-22,1.9139472799629065,0.13642119031931066,0.0,0.3051599685907087,0.22568214071348827,0.3327367003764924
2021-01-25,1.9279759945428947,0.1354285358738877,0.0,0.2978847023163862,0.21503781564239924,0.3516489461673269
2021-01-26,2.0009500542952554,0.13048949701691015,0.0,0.30180024573282105,0.22820819586093097,0.33950206138933786
2021-01-27,1.9323544516650204,0.13512167289803734,0.0,0.29703582679964824,0.2251768940054782,0.34266560629683634
2021-01-28,1.918330203826009,0.13610950065853666,0.0,0.2927256947589824,0.23612537933349634,0.33503942524898456
2021-01-29,1.9773467553373234,0.2708302856746132,0.13880148295836653,0.25,0.2291697143253868,0.25
2021-02-01,1.9311678367071992,0.2773064963317181,0.0,0.24399808979562307,0.22870120981560255,0.2499942040570563
2021-02-02,2.033183120830995,0.2633925990920576,0.0,0.24875180681453357,0.22672296994243377,0.2611326241509751
2021-02-03,2.1440997215379496,0.24976701468047757,0.0,0.2515909687721381,0.22616584347780608,0.2724761730695783
2021-02-04,2.0599277227277866,0.25997290133880346,0.0,0.24367402506454663,0.21523635536582586,0.281116718230824
2021-02-05,1.9071966521360708,0.28079190786434405,0.0,0.23646977987803042,0.20940493174784186,0.2733333805097837
2021-02-08,1.9277389166139973,0.27779974871618385,0.0,0.24063420726596224,0.20831458494646907,0.27325145907138476
2021-02-09,2.051399062454184,0.2610537347058661,0.0,0.24525812783193937,0.21124620324259988,0.2824419342195946
2021-02-10,2.145741171690072,0.24957594778496794,0.0,0.24361907397305166,0.20970403321782868,0.2971009450241518
2021-02-18,2.271053334976554,0.23580484807562052,0.0,0.24797183315465315,0.20738851898190708,0.3088347997878193
2021-02-19,2.3073578559774126,0.2320946381327248,0.0,0.2382317925953281,0.20010011172388947,0.32957345754805767
2021-02-22,2.3803261936346,0.2249798317801417,0.0,0.25516592518953635,0.21049787430136604,0.30935636872895594
2021-02-23,2.397421430088932,0.22337557339925507,0.0,0.24992612072686268,0.20053505709165415,0.32616324878222813
2021-02-24,2.258569659484811,0.23710820004016742,0.0,0.24804580254011552,0.1989034639166213,0.31594253350309576
2021-02-25,2.2186067647997363,0.24137913717851522,0.0,0.251853760297568,0.1982999028250916,0.30846719969882525
2021-02-26,2.231438834926128,0.4684570779984055,0.22852085410242035,0.16666666666666666,0.19820958866826113,0.16666666666666666
2021-03-01,2.343408371238478,0.44607390208698783,0.0,0.1753201059379555,0.20730008278478051,0.17130590919027613
2021-03-02,2.303609094595953,0.45378068648622405,0.0,0.1741843524675897,0.21204844017119276,0.1599865208749935
2021-03-03,2.3954139607212426,0.4363894230736295,0.0,0.17983821089561336,0.2245280159293355,0.1592443501014217
2021-03-04,2.423095132156218,0.4314041584539272,0.0,0.17335857374887373,0.2299299020624639,0.16530736573473515
2021-03-05,2.313089146361937,0.45192089461220186,0.0,0.16810288743876192,0.22385647377072282,0.15611974417831345
2021-03-08,2.2930762544885694,0.4558650477913584,0.0,0.1757227684355478,0.22666270391478163,0.14174947985831218
2021-03-09,2.1684927418025173,0.48205525256808,0.0,0.16647310091003434,0.21658405619754095,0.13488759032434472
2021-03-10,2.1987055228795302,0.47543125055357205,0.0,0.16683786032045303,0.22783364916024582,0.12989723996572905
2021-03-11,2.27893436112101,0.45869391158219264,0.0,0.1759877549551207,0.23471725495954363,0.1306010785031431
2021-03-12,2.2795486405130077,0.45857030543836586,0.0,0.17709566131004278,0.23594036747956057,0.12839366577203087
2021-03-15,2.264730683715792,0.4615706952963433,0.0,0.17684230405534393,0.23219709140426462,0.1293899092440481
2021-03-16,2.2085779730351853,0.4733060499127816,0.0,0.17222471793670094,0.22659393860695987,0.12787529354355764
2021-03-17,2.2193282583274545,0.4710133854328755,0.0,0.17045808103513135,0.22736812766728656,0.13116040586470662
2021-03-18,2.1737397369882507,0.48089166267438554,0.0,0.16537894224256305,0.22111992980641965,0.13260946527663173
2021-03-19,2.1513191049078007,0.4859034226753922,0.0,0.16570341069832817,0.2169499756381571,0.1314431909881225
2021-03-22,2.132498055150618,0.49019192013651325,0.0,0.16584266685558552,0.21302070539725773,0.1309447076106435
2021-03-23,2.0611542009923545,0.5071592003346377,0.0,0.16008335314507183,0.20474482149843493,0.1280126250218556
2021-03-24,2.008683125981248,0.5204072771961047,0.0,0.15480624970518042,0.19853624133327943,0.12625023176543548
2021-03-25,2.0223941202678755,0.5168791314539631,0.0,0.15784946552335744,0.1990026582341798,0.12626874478849964
2021-03-26,2.0629939929228476,0.5067069123456991,0.0,0.16231143085798438,0.202311688824356,0.12866996797196054
2021-03-29,2.053376700765498,0.5090801487870984,0.0,0.16178905441100674,0.20123617329654228,0.12789462350535258
2021-03-30,2.136617456387263,0.48924682947652265,0.0,0.16675553948214156,0.2088358591668767,0.1351617718744591
2021-03-31,2.1158259892840734,0.49405448351419845,0.0,0.16181489954837874,0.20488244139168152,0.13924817554574134
2021-04-01,2.1128198336751782,0.49475743254612436,0.0,0.16311356195521665,0.20494263934255053,0.13718636615610844
2021-04-02,2.093577246065676,0.49930487079284414,0.0,0.1623664257228819,0.2030913054460867,0.13523739803818727
2021-04-06,2.097508309486318,0.4983690942314618,0.0,0.16358678279057443,0.203060181284205,0.13498394169375882
2021-04-07,2.1239028156270243,0.4921756817922267,0.0,0.16855095401012266,0.20421836234269816,0.1350550018549524
2021-04-08,2.11835613105619,0.49346439015448684,0.0,0.16899228630656768,0.2070601628829111,0.13048316065603444
2021-04-09,2.1282326537602785,0.4911743622083369,0.0,0.1714785075298969,0.20805117048766852,0.1292959597740977
2021-04-12,2.068905276599003,0.5052591475140157,0.0,0.16912172681397558,0.2009068659057546,0.1247122597662541
2021-04-13,2.040170071217007,0.5123755764724537,0.0,0.16403504540492747,0.1979874005881109,0.12560197753450794
2021-04-14,2.0558275044894567,0.5084732615255377,0.0,0.16489032800358033,0.19992651322137517,0.1267098972495068
2021-04-15,2.0682988899961545,0.5054072800588336,0.0,0.16707940684792366,0.19942987446334623,0.1280834386298965
2021-04-16,2.0585336082416013,0.5078048335749955,0.0,0.16567878829582736,0.19705215950773408,0.12946421862144306
2021-04-19,2.0945534098344605,0.4990721704366934,0.0,0.17091273209739413,0.19914671845860643,0.13086837900730605
2021-04-20,2.1319152844363054,0.4903259167814705,0.0,0.173652971109344,0.1998976137647068,0.13612349834447868
2021-04-21,2.1309803214073333,0.49054104622200656,0.0,0.17620091733197965,0.19665987447096456,0.13659816197504926
2021-04-22,2.130395008607328,0.4906758193284594,0.0,0.17465990464735928,0.1939610578924761,0.14070321813170522
2021-04-23,2.1236893006189668,0.49222516496974855,0.0,0.175122826290688,0.194918696954115,0.13773331178544843
2021-04-26,2.109344973649603,0.49557247837608,0.0,0.17310315774869411,0.19508574982924842,0.13623861404597748
2021-04-27,2.1076848216821547,0.4959628240371228,0.0,0.175649328347071,0.19338440597641032,0.13500344163939595
2021-04-28,2.1399568302293246,0.4884833663815731,0.0,0.1795934203590672,0.19606332130490262,0.1358598919544571
2021-04-29,2.104026974657939,0.4968250544941828,0.0,0.17497120777644976,0.1961595328831824,0.13204420484618512
2021-04-30,2.1016508532077918,0.3597580319971554,0.13756031104266403,0.1738919804765567,0.3333333333333333,0.1330166541929546
2021-05-06,2.1323239403343193,0.354582978971119,0.0,0.17271371514468536,0.34043913230671863,0.13226417357747694
2021-05-07,2.189220100580703,0.3453676378609083,0.0,0.1778476946507876,0.34109256462505144,0.13569210286325267
2021-05-10,2.244846949540696,0.3368094983267682,0.0,0.17888686955754787,0.34653898283900414,0.1377646492766798
2021-05-11,2.16747792453414,0.3488320532988518,0.0,0.17607377910150643,0.3410593589421316,0.1340348086575102
2021-05-12,2.186078873846331,0.34586390451908566,0.0,0.17612432309244147,0.3451983268164601,0.13281344557201272
2021-05-13,2.1070608538940148,0.3588343324293988,0.0,0.1716601656169724,0.34136197395803825,0.1281435279955906
2021-05-14,2.1134153702094247,0.35775540651067317,0.0,0.17114402603622783,0.34309133680084203,0.128009230652257
2021-05-17,2.141201481942691,0.3531128580245463,0.0,0.17270038263172513,0.34602191930016035,0.12816484004356823
2021-05-18,2.1343503095862255,0.35424633505535263,0.0,0.17351911992058455,0.3444039110370013,0.12783063398706154
2021-05-19,2.154926134390099,0.35086389404673,0.0,0.17526639014434037,0.34323897389829,0.1306307419106396
2021-05-20,2.0977850574000354,0.3604209936704663,0.0,0.17250885860179868,0.3375171107630441,0.12955303696469084
2021-05-21,2.088609149034715,0.3620044349823013,0.0,0.17092530108943532,0.3399958151877731,0.12707444874049023
2021-05-24,2.0507943496955128,0.3686794704732025,0.0,0.16664801180474195,0.3389624298467616,0.12571008787529395
2021-05-25,2.070518619723275,0.36516733908735777,0.0,0.1676949088867173,0.33955082562239525,0.12758692640352967
2021-05-26,2.143298861493992,0.352767310466514,0.0,0.16998641275980106,0.342771884785401,0.13447439198828395
2021-05-27,2.1409704064038477,0.35315096959474634,0.0,0.17025913788752936,0.34081299930546394,0.13577689321226036
2021-05-28,2.1383929724383526,0.35357662723378314,0.0,0.1716957781672006,0.33986200332449484,0.1348655912745215
2021-05-31,2.2012215852764396,0.3434846268783176,0.0,0.17986872612115037,0.34225666483752015,0.13438998216301185
2021-06-01,2.1843978095198766,0.346130073743922,0.0,0.18168456964292548,0.34032201714418364,0.13186333946896886
2021-06-02,2.1844373834744104,0.34612380314266566,0.0,0.18047580999162233,0.34145849032566766,0.13194189654004432
2021-06-03,2.2565436826482603,0.3350636554076547,0.0,0.18146045918230216,0.3428991635104012,0.14057672189964204
2021-06-04,2.251785100003502,0.33577172834743463,0.0,0.18025686799645582,0.34011365929137627,0.14385774436473328
2021-06-07,2.235761290590737,0.33817822058069646,0.0,0.1808757516437913,0.3382717053250605,0.1426743224504517
2021-06-08,2.182832350238289,0.3463783074374167,0.0,0.17802346805562505,0.3335146332350895,0.1420835912718687
2021-06-09,2.169301508728412,0.3485388139237382,0.0,0.17722635061906233,0.3377043572808686,0.13653047817633074
2021-06-10,2.1591879072876017,0.35017136412410754,0.0,0.17866625844783396,0.3362034909486764,0.13495888647938198
2021-06-11,2.1190320818057002,0.3568071391589739,0.0,0.1769037700412108,0.33511449700637974,0.13117459379343552
2021-06-15,2.0841864145691424,0.36277262418077905,0.0,0.17200998468606024,0.33532809953554643,0.1298892915976143
2021-06-16,2.063428559057641,0.36642207532519466,0.0,0.16635687486556294,0.3362821657417629,0.13093888406747956
2021-06-17,2.0783168023257126,0.3637971718503592,0.0,0.16570816845863437,0.3388772670273081,0.1316173926636983
2021-06-18,2.0912277070426795,0.3615511464145619,0.0,0.1672035088281998,0.3391722290128218,0.13207311574441646
2021-06-21,2.087997102257271,0.3621105479877317,0.0,0.1689035205973588,0.3367084686245674,0.13227746279034217
2021-06-22,2.18975254508374,0.34528366074636163,0.0,0.16801232132556754,0.3535481425400024,0.13315587538806836
2021-06-23,2.1709747428575907,0.34827018480185656,0.0,0.16695301460090456,0.35315697719931627,0.13161982339792264
2021-06-24,2.2317646746033883,0.3387838258662026,0.0,0.1644281580878536,0.3653464559531669,0.13144156009277702
2021-06-25,2.217535648016691,0.3409576642302913,0.0,0.165313587476907,0.3611248299390247,0.13260391835377694
2021-06-28,2.187454098399357,0.3456464642839514,0.0,0.16423349697432496,0.35981512078323424,0.13030491795848945
2021-06-29,2.199015567834652,0.34382920519279736,0.0,0.16499517540877467,0.35962596435301064,0.13154965504541738
2021-06-30,2.217359571794968,0.3409847390169197,0.0,0.16838046623689518,0.358339322996264,0.13229547174992107
2021-07-01,2.1573640714185025,0.35046739904129265,0.0,0.1673088270674432,0.35075711059847553,0.13146666329278864
2021-07-02,2.232089253439665,0.33873456168029237,0.0,0.16659518088025485,0.3638023359871556,0.13086792145229717
2021-07-05,2.3531754729870533,0.321304460111265,0.0,0.17448847386382488,0.37248385130169565,0.13172321472321444
2021-07-06,2.463216143220465,0.3069506413296935,0.0,0.17173319700212744,0.3918164715277387,0.12949969014044035
2021-07-07,2.585049547772197,0.2924840553043838,0.0,0.1766636228644552,0.3950752752588738,0.13577704657228715
2021-07-08,2.6173838959970896,0.2888707980711197,0.0,0.18791938773401345,0.3870158628837395,0.13619395131112733
2021-07-09,2.803966376909525,0.26964865952797856,0.0,0.19352645328956086,0.39701830790333803,0.13980657927912252
2021-07-12,2.9317569134713013,0.2578951110922578,0.0,0.20414537203572403,0.402558132217649,0.13540138465436913
2021-07-13,2.8658957433466914,0.263821800444229,0.0,0.21146206564071693,0.39163255365600663,0.13308358025904746
2021-07-14,2.8682273576468162,0.2636073367334074,0.0,0.2062407111347728,0.404512705376053,0.12563924675576674
2021-07-15,3.08194925897592,0.24532713272067652,0.0,0.211651293082464,0.4143908122433097,0.1286307619535499
2021-07-16,3.090969499906693,0.2446112052927083,0.0,0.20111481587785104,0.41829581254952136,0.13597816627991935
2021-07-19,3.067607847156618,0.24647406466768418,0.0,0.20755163291428716,0.412937841646896,0.1330364607711326
2021-07-20,3.1175066899854316,0.24252899835756536,0.0,0.2120126061564369,0.417670853702519,0.12778754178347868
2021-07-21,3.3247392623956573,0.22741205105821582,0.0,0.21916406441749578,0.426421624731214,0.12700225979307442
2021-07-22,3.2964349211878496,0.22936469033119122,0.0,0.22675176598239152,0.41847280705694123,0.12541073662947594
2021-07-23,3.229801016060314,0.23409670476153477,0.0,0.22449978898977457,0.40984688161977995,0.13155662462891074
2021-07-26,3.2700256538033425,0.2312170774610831,0.0,0.2309413559574522,0.40671360761812464,0.13112795896334012
2021-07-27,3.127004289591271,0.2417923689493896,0.0,0.23765440815366937,0.39711206781760283,0.12344115507933819
2021-07-28,3.1356338251139704,0.24112693543471875,0.0,0.2313617815234334,0.410612852720028,0.11689843032181992
2021-07-29,3.36723331701597,0.22454214000389383,0.0,0.2374571312142729,0.42079314891978203,0.11720757986205116
2021-07-30,3.6134722053225126,0.6342226479713251,0.4250708012251863,0.08333333333333333,0.16666666666666666,0.11577735202867492
2021-08-02,3.6007945973347426,0.6364556068059938,0.0,0.08559021955312118,0.16466522948436768,0.11328894415651736
2021-08-03,3.5292575118039298,0.6493563880690117,0.0,0.0801496994274379,0.15220429742440636,0.11828961507914397
2021-08-04,3.641204785913302,0.6293922053756729,0.0,0.08439321192459474,0.16005761328723342,0.12615696941249901
2021-08-05,3.668794784941121,0.6246590623812193,0.0,0.081866502750985,0.17168665246301165,0.12178778240478406
2021-08-06,3.7262865980966877,0.6150213758654541,0.0,0.08127610907132903,0.17610973548774825,0.12759277957546855
2021-08-09,3.7560781958426213,0.6101432906713775,0.0,0.07664437985856219,0.19152538994573737,0.1216869395243229
2021-08-10,3.7352538385770613,0.6135448913168013,0.0,0.07576392089362492,0.19078638948627452,0.11990479830329923
2021-08-11,3.819243452988717,0.6000523241421127,0.0,0.07630237396359932,0.2053129603784543,0.11833234151583356
2021-08-12,3.7938559389757107,0.6040677208869369,0.0,0.07428867957638188,0.20689863154539656,0.11474496799128461
2021-08-13,3.7634385782636435,0.6089499968637144,0.0,0.0756917936060751,0.20114171913256987,0.11421649039764054
2021-08-16,3.6318235661617817,0.6310179634778934,0.0,0.0704355981323004,0.19201664314961292,0.10652979524019328
2021-08-17,3.660730748067092,0.6260350919390878,0.0,0.0678427131628511,0.20077159032536296,0.10535060457269814
2021-08-18,3.662707254249542,0.6256972647135532,0.0,0.06901692648101936,0.2006193775729097,0.1046664312325176
2021-08-19,3.7166489143549484,0.6166161946529127,0.0,0.06991753045574779,0.20951048267904643,0.10395579221229306
2021-08-20,3.8007347245846357,0.602974444811031,0.0,0.07111026852805227,0.22170169331813688,0.10421359334277976
2021-08-23,3.8594961531438234,0.5937940652081345,0.0,0.07683884975098812,0.22074099554602253,0.10862608949485489
2021-08-24,3.833079721417711,0.5978863151802117,0.0,0.07812296824608764,0.21526155931726776,0.10872915725643285
2021-08-25,3.877765567017389,0.5909965083817947,0.0,0.07720613492529659,0.22090269712685506,0.11089465956605353
2021-08-26,3.8473317819974624,0.5956715043797435,0.0,0.07883593348869893,0.2127100070237041,0.1127825551078535
2021-08-27,3.834606002242619,0.5976483396443155,0.0,0.08082399917263405,0.21132073197200008,0.11020692921105028
2021-08-30,3.9120065330846847,0.58582364089851,0.0,0.0852710603865541,0.21297227750688022,0.11593302120805561
2021-08-31,4.049215573338406,0.7163266554450632,0.1504389912824402,0.08333333333333333,0.08333333333333333,0.11700667788827013
2021-09-01,3.9417618827232155,0.7358539493566962,0.0,0.07894286562608206,0.07702201611141665,0.1081811689058051
2021-09-02,3.942595336784485,0.7356983918088873,0.0,0.08162041435734564,0.07636064394477639,0.10632054988899065
2021-09-03,3.855896974542438,0.7522402875325166,0.0,0.07741032751602768,0.07025448591375416,0.1000948990377016
2021-09-06,3.871278375083567,0.7492514791739695,0.0,0.07911493173094472,0.06951699629168936,0.10211659280339642
2021-09-07,3.9193749438000056,0.7400570474672022,0.0,0.08502496802030471,0.07112374751134182,0.10379423700115126
2021-09-08,3.8965258036140202,0.7443967254458572,0.0,0.08369101315560605,0.06905138341971848,0.10286087797881824
2021-09-09,3.932448061844373,0.7375967853126992,0.0,0.08810378906411198,0.06914256904987821,0.10515685657331054
2021-09-10,3.9876690364932874,0.727382594262709,0.0,0.08902955915212753,0.07244202016732564,0.11114582641783788
2021-09-13,3.979939900997534,0.7287951881129076,0.0,0.08565867551296041,0.07338521572088008,0.11216092065325191
2021-09-14,3.9869000297200934,0.7275228942796448,0.0,0.08380694707623723,0.07094278432975724,0.11772737431436074
2021-09-15,3.9639701978565127,0.7317312956575761,0.0,0.08135894100120566,0.06805557304928621,0.11885419029193207
2021-09-16,3.9079246022605503,0.7422254378059716,0.0,0.07897706937979594,0.06529320220016947,0.11350429061406303
2021-09-17,3.8683058541381694,0.7498272262320345,0.0,0.07466011618486332,0.062353440272572856,0.11315921731052939
2021-09-22,3.865525477563355,0.7503665583531327,0.0,0.07526340816429034,0.0651525053766782,0.10921752810589871
2021-09-23,3.8853838389268516,0.7465314030921341,0.0,0.07609380442680325,0.06844258071801096,0.1089322117630517
2021-09-24,3.8890072246922416,0.7458358602188255,0.0,0.07323084898159055,0.07523798642092433,0.10569530437865964
2021-09-27,3.789519321238018,0.7654166143367137,0.0,0.06750725944361242,0.06947162736012993,0.09760449885954393
2021-09-28,3.7634236972846216,0.7707240220967871,0.0,0.06808511969714984,0.06605569684774548,0.09513516135831754
2021-09-29,3.6967285455252896,0.784629169576585,0.0,0.06481178369823354,0.0605435064929525,0.09001554023222891
2021-09-30,3.73208946132168,0.7771949410340131,0.0,0.06865675529920748,0.06299688726235732,0.09115141640442209
2021-10-08,3.705758005948107,0.7827173399261038,0.0,0.06908090104131481,0.059550059148630576,0.08865169988395083
2021-10-11,3.7046242798354805,0.7829568749018664,0.0,0.06985072696934697,0.05827505598258545,0.08891734214620123
2021-10-12,3.6624197948865085,0.7919794046753856,0.0,0.06686909961073653,0.054828411002582,0.0863230847112958
2021-10-13,3.693217701022134,0.7853750533099653,0.0,0.0705618011065281,0.05573247619882782,0.08833066938467887
2021-10-14,3.680877966875376,0.7880079358587901,0.0,0.06929132156844121,0.05469808675031129,0.0880026558224573
2021-10-15,3.691614244239221,0.7857161818442713,0.0,0.07084821944919714,0.054779339494661225,0.08865625921187034
2021-10-18,3.7067803806724844,0.7825014570459514,0.0,0.07073346918226223,0.05627851218631192,0.09048656158547441
2021-10-19,3.702788799187128,0.7833449883672341,0.0,0.06865817490917353,0.05822407464238047,0.0897727620812119
2021-10-20,3.725684700889174,0.7785310034779154,0.0,0.07135660816760071,0.05913630462194482,0.09097608373253908
2021-10-21,3.7759235126030903,0.768172617677296,0.0,0.07587724384959584,0.06304878183667299,0.09290135663643519
2021-10-22,3.7454134156971297,0.7744301434573914,0.0,0.07416345230014278,0.06095671388682882,0.09044969035563703
2021-10-25,3.7908620849719092,0.7651454956180659,0.0,0.07971908266018603,0.06325280120111447,0.0918826205206336
2021-10-26,3.8169789488132504,0.7599101508609025,0.0,0.08209567116324233,0.06289748645043754,0.09509669152541765
2021-10-27,3.8123685197326327,0.7608291364836333,0.0,0.08267480983415698,0.06174790125940905,0.09474815242280069
2021-10-28,3.751643615787434,0.7731440792029405,0.0,0.0786491311964743,0.05790730532173283,0.09029948427885237
2021-10-29,3.7593216719296247,0.7715650061242925,0.0,0.07809605535433808,0.059283714817265416,0.09105522370410409
2021-11-01,3.707397629318983,0.7823711775309017,0.0,0.07177225125835883,0.05767307895431237,0.08818349225642715
2021-11-02,3.6922944829749653,0.7855714277937329,0.0,0.07040363501264273,0.05710803361780812,0.0869169035758163
2021-11-03,3.71702618330258,0.7803445296821707,0.0,0.0710941670482129,0.05951274543339501,0.08904855783622131
2021-11-04,3.73899390541251,0.7757597691257956,0.0,0.07283874418832927,0.06178904535411405,0.08961244133176104
2021-11-05,3.743656786177737,0.7747935279577352,0.0,0.07194408787175716,0.06267584211175814,0.09058654205874951
2021-11-08,3.791984274325661,0.7649190605732088,0.0,0.07762568017679079,0.06434153666995074,0.09311372258004964
2021-11-09,3.774673735845201,0.7684269560256684,0.0,0.07721561027624668,0.06165940379259539,0.0926980299054896
2021-11-10,3.760298474274497,0.771364578814503,0.0,0.07553340182287172,0.0626344027957988,0.09046761656682648
2021-11-11,3.7493855056978718,0.7736097140231744,0.0,0.0745255841086488,0.06235922682565647,0.08950547504252031
2021-11-12,3.7544083585608727,0.7725747366323783,0.0,0.07505460941818605,0.06303199412178734,0.08933865982764827
2021-11-15,3.7179861980210496,0.780143038284927,0.0,0.07167895438215759,0.060388248593670826,0.08778975873924458
2021-11-16,3.705894214045097,0.7826885715821646,0.0,0.07071853519835683,0.06004263964527563,0.08655025357420286
2021-11-17,3.737635424435938,0.7760417267725627,0.0,0.07382833371801678,0.06114686338126297,0.0889830761281576
2021-11-18,3.7476111400160286,0.7739759917602229,0.0,0.0746396031820899,0.06188370750182646,0.08950069755586076
2021-11-19,3.7417607362055447,0.7751861365050761,0.0,0.07355768110507033,0.06128494366781409,0.08997123872203959
2021-11-22,3.7984349824725294,0.7636200335690602,0.0,0.07690348187582509,0.0664278441046829,0.09304864045043192
2021-11-23,3.7941372472475208,0.764485009320576,0.0,0.07734832686780165,0.06650308895401912,0.09166357485760333
2021-11-24,3.8499155098285662,0.7534090141512546,0.0,0.0817765390876104,0.07021000519278489,0.09460444156835003
2021-11-25,3.84106431971341,0.7551451387937139,0.0,0.0818881634051942,0.06943247706561374,0.09353422073547811
2021-11-26,3.890594157136048,0.7455316416145373,0.0,0.08434949100668367,0.07005361380905388,0.10006525356972513
2021-11-29,3.8774987308671145,0.748049515976739,0.0,0.08399515408823088,0.0694207297804039,0.09853460015462624
2021-11-30,3.853708876499771,0.7526674021780474,0.0,0.08111414056119974,0.06813029122799041,0.09808816603276241
2021-12-01,3.836943430502973,0.7559561670278103,0.0,0.07991517365924591,0.06680939121817513,0.09731926809476868
