date,nav,cash_weight,turnover,w_601899,w_603993,w_600549,w_000657,w_600406,w_600312,w_000400,w_603986,w_603501,w_600460
2022-12-01,1.4500795625336227,0.1677527087336318,0.0,0.12461427733311663,0.10018722532009265,0.13144104591481853,0.07643927743516489,0.0,0.02261529762349116,0.06507166506898503,0.10857862623053754,0.09955664959450894,0.10374322674565285
2022-12-02,1.433954678388666,0.16963909540546995,0.0,0.1237438157088951,0.09969466424443624,0.13226109094517416,0.07609599205013763,0.0,0.02292635605734409,0.0656111785874947,0.1065724424226634,0.10019333891503833,0.10326202566334639
2022-12-05,1.4575379507781037,0.1668942989542288,0.0,0.12581719780230435,0.10149509567260058,0.13381107924747748,0.07642182979714832,0.0,0.02289038399540863,0.0645495758377379,0.10621029830850144,0.09892540752259045,0.10298483286200193
2022-12-06,1.4642985560642436,0.16612375494524678,0.0,0.12471285132338082,0.10125301386372226,0.13080907428021726,0.07613098931989298,0.0,0.022367906754806755,0.06302801282298716,0.10798337406190117,0.10301505969968351,0.10457596292816128
2022-12-07,1.4481326447785867,0.16797824106194892,0.0,0.12438484002391938,0.10123810228348183,0.1308358719533527,0.07616591696042856,0.0,0.02228044911853876,0.06328748949234612,0.10701886496472451,0.10206875023828661,0.10474147390297253
2022-12-08,1.4363824433455081,0.16935237242786483,0.0,0.12606939319715546,0.10229719092572524,0.13118356988017396,0.07565137100657114,0.0,0.022236102430297458,0.06310159096526982,0.10615286358918473,0.10153183001774686,0.10242371556001036
2022-12-09,1.4531864655997997,0.16739405455024814,0.0,0.12804004782509473,0.10567924862176563,0.13148467935600247,0.0742143412847055,0.0,0.02195097502848603,0.06009579497178049,0.10586132665199716,0.10238568275589319,0.1028938489540266
2022-12-12,1.4579587493435635,0.16684612963420187,0.0,0.1243351269360104,0.10305831457045124,0.1278183867755338,0.07278837359388315,0.0,0.021879123694327655,0.06027719658384842,0.11331047213449776,0.10482677037783736,0.10486010569940828
2022-12-13,1.4544583471027195,0.16724767332035217,0.0,0.12476610943452904,0.10444658859351967,0.1274123903534728,0.0723393976769061,0.0,0.02159608903639358,0.05896935012279018,0.11477629626374533,0.10333363575832152,0.10511246943996952
2022-12-14,1.4437808358966717,0.16848455696755382,0.0,0.1272814975510121,0.103840610330825,0.12737436580217149,0.07224561569599153,0.0,0.021502173530171986,0.05806907498685181,0.11206259943245955,0.10290513089034219,0.10623437481262056
2022-12-15,1.4488055750106186,0.16790021980175796,0.0,0.1241948038593086,0.10233577545193716,0.12817002058013047,0.07218303051153092,0.0,0.02184885014036727,0.059294554462149485,0.11352996143169465,0.10384709037437143,0.10669569338675203
2022-12-16,1.4277159700576945,0.17038036948235946,0.0,0.12656622223911046,0.10291815188096365,0.12722146280364585,0.07172326031165403,0.0,0.021858111845952252,0.058819006685263776,0.11237087718791937,0.10239683200730122,0.10574570555582995
2022-12-19,1.4025382167908336,0.1734389634322333,0.0,0.12583251255986208,0.10216428809240602,0.12728519628505633,0.07359333796140304,0.0,0.021815352461363777,0.059121550398254286,0.1110329335884737,0.1022984083562758,0.10341745686467158
2022-12-20,1.3972107053331762,0.17410027962553376,0.0,0.12425510346084302,0.1013668709483566,0.1272978059658161,0.0725744928039538,0.0,0.021956774354160383,0.05934697862889904,0.1121947896395772,0.10300611390578769,0.10390079066707247
2022-12-21,1.3876251315749466,0.17530294671025604,0.0,0.12608010529297933,0.10158903696195669,0.12756517983600138,0.07183282129664835,0.0,0.021551340055033938,0.058697538700076116,0.11293602018745422,0.1024255166667318,0.102019494292862
2022-12-22,1.371652039501824,0.1773443756061075,0.0,0.12796743419442835,0.1013211567917719,0.12437295158010238,0.07134565806240656,0.0,0.02144635255732062,0.058543783595073194,0.1132709693216227,0.10247933020969975,0.10190798808146692
2022-12-23,1.3519483217764525,0.17992904800877274,0.0,0.12841508654683478,0.10304318393782849,0.12416160715935509,0.0721168802667954,0.0,0.02166863243932354,0.05946497898542269,0.10844604438796616,0.10276482499093402,0.09998971327676705
2022-12-26,1.383537345698647,0.17582089507779652,0.0,0.12395957853299006,0.10045075529778226,0.12500950827613766,0.07289805033430545,0.0,0.02240903640814583,0.06295507687201021,0.1132583999950417,0.10244585142126005,0.10079284778453021
2022-12-27,1.4105177549648398,0.17245778979957505,0.0,0.1249848036467505,0.10041055970876507,0.12589617349158436,0.07787526793277715,0.0,0.02218231560009423,0.06269537273594973,0.11406242462944642,0.10024713216596222,0.09918816028909523
2022-12-28,1.3994550050527406,0.17382107578737582,0.0,0.12528817885110363,0.10191534665395681,0.12641942212689838,0.07888008610990997,0.0,0.022125078204587905,0.06197640234140434,0.11417092884426598,0.09729738287379898,0.09810609820669809
2022-12-29,1.3883967985153618,0.17520551383755123,0.0,0.12435381963929594,0.10105477371935308,0.12518361556283011,0.07748140503963352,0.0,0.022096161713295957,0.06303252264553597,0.11504648863968626,0.0985837896712566,0.09796190953156139
2022-12-30,1.3827156274749175,0.17147467637284208,0.004449922435403431,0.12680437340497067,0.10098976511670144,0.12399140804796939,0.0768146044755753,0.0,0.022127998540105654,0.06305865688974074,0.11473851715209465,0.1,0.1
2023-01-03,1.412398932456836,0.167870924629277,0.0,0.13078732668954562,0.100511215710817,0.12586154357756574,0.07777119960115031,0.0,0.022383129272608108,0.06401018655806111,0.11312410618230771,0.0983989058990217,0.09928146187964572
2023-01-04,1.3926256994346538,0.17025444441617388,0.0,0.12975475946643591,0.10074745857492849,0.1250739389200732,0.07600723837213845,0.0,0.022291910841729812,0.06396240474453245,0.11163191009947844,0.10031667765874859,0.09995925690576066
2023-01-05,1.4062025734697807,0.1686106391854275,0.0,0.1295921329950813,0.10024649090111498,0.12634904610140812,0.076177186249085,0.0,0.023089374493551224,0.0646842700168655,0.1130333452310237,0.10139773188238764,0.09681978294405504
2023-01-06,1.4220648973007668,0.16672988355663365,0.0,0.12868560386911615,0.09959478451200197,0.12805821047496638,0.0760935152314814,0.0,0.02283182567424853,0.0656102793106112,0.11201438313576761,0.10287980156632713,0.09750171266884604
2023-01-09,1.4613599175841152,0.1622466251359227,0.0,0.13728892359194125,0.1016831426705913,0.12758490213493273,0.07479285368888638,0.0,0.02255199634106298,0.06485200629590683,0.11130246888546176,0.10188721565958665,0.09580986559570737
2023-01-10,1.4637208154452928,0.16198493061998442,0.0,0.13680565541391332,0.10129252837505057,0.12492951662817145,0.07318373436573827,0.0,0.02271020070532265,0.06499848429996917,0.11252212793212339,0.10475697833608213,0.09681584332364465
2023-01-11,1.4578288551572558,0.16263960882524642,0.0,0.13827867432193303,0.10238447537038069,0.12549915534187256,0.07173593202458636,0.0,0.022550801568888224,0.06466245569623733,0.11373829831808614,0.10273083911097738,0.095779759421792
2023-01-12,1.4592626449749415,0.1624798082465848,0.0,0.13722360823086757,0.10342036564870266,0.12550516700475964,0.07203870585526233,0.0,0.02294687419805985,0.06535446493284569,0.11281232541819959,0.10294044953252078,0.09527823093219705
2023-01-13,1.4617781828248084,0.16220020077105557,0.0,0.13856052530615504,0.10233476667926925,0.12490189557360586,0.07092109566188463,0.0,0.02260121144425024,0.06439347495764557,0.11484274631233293,0.10351973500182264,0.09572434829197829
2023-01-16,1.4914984882461764,0.15896812273389216,0.0,0.13541407358880347,0.10029559564094748,0.12291914166343434,0.06975134851761912,0.0,0.022314525222615574,0.06508157568135893,0.1193989973862421,0.10973344718618804,0.09612317237889878
2023-01-17,1.5052206963781056,0.1575189042427132,0.0,0.1316334813002621,0.09894054480667583,0.12186124626904864,0.06851236486372946,0.0,0.02192188210929665,0.06641101064495734,0.12344134655179342,0.110816450323275,0.0989427688882484
2023-01-18,1.51241794015994,0.15676930856285587,0.0,0.13214736193442342,0.10132072595793763,0.12290341255195489,0.07076732718482888,0.0,0.022409406049491466,0.06609497615427998,0.11945308174449594,0.11050483683916437,0.09762956302056744
2023-01-19,1.5268739271755574,0.15528506349933335,0.0,0.13302972572027755,0.1012303818556334,0.12186339339803495,0.06890822530003901,0.0,0.021637646177985154,0.06462677396026603,0.12049280820397426,0.11446853770016352,0.0984574441842928
2023-01-20,1.5474358655450737,0.15322167465300152,0.0,0.13497702416977914,0.10160002639409532,0.12164654466046709,0.07039785001862607,0.0,0.021928582394442588,0.06442114727331925,0.12269044614374366,0.11194009458240571,0.09717660971011971
2023-01-30,1.5542908861645208,0.1525459081356514,0.0,0.13019000009055454,0.1086209556560061,0.12250629267198981,0.07125549123067859,0.0,0.0218056916110567,0.0639892440720394,0.12078139029291872,0.11111984704200167,0.09718517919710316
2023-01-31,1.548693670482985,0.1492890765129693,0.003807572926249697,0.1335058441831093,0.11222568050833073,0.12544654523687163,0.07098519412517311,0.0,0.021621699291364496,0.06336004117999415,0.11451455412323792,0.10905136483894942,0.1
2023-02-01,1.589746543697056,0.1454339050363389,0.0,0.13536183176560795,0.11600411256951852,0.12956679870803345,0.0726925106580756,0.0,0.02119131750737236,0.06155047939846929,0.11199991562698,0.10697642306796445,0.09922270566163946
2023-02-02,1.5877550109533818,0.1456163238490159,0.0,0.13335924924202772,0.11447839986164489,0.129491606973621,0.07284086433957257,0.0,0.02101289408743457,0.06104901892922446,0.11417859816777393,0.1074302693677863,0.10054277518189855
2023-02-03,1.5906145516550225,0.14535454087687072,0.0,0.13071009878634432,0.11364701545292287,0.13525015702209434,0.07316649123082508,0.0,0.020617006209787746,0.06073709935531549,0.114386137044421,0.10607473528838549,0.10005671873303286
2023-02-06,1.5521709292247092,0.1489546309074148,0.0,0.12876241667853108,0.11282903175442485,0.1311228807685146,0.07205436865217851,0.0,0.02157326117062905,0.06298132662402543,0.11409685856157885,0.10673999639394888,0.10088522848875399
2023-02-07,1.5674487079083377,0.1475027837921481,0.0,0.12934114029993496,0.11532664234532224,0.13333626164049012,0.07355285543423012,0.0,0.021752350455824285,0.06175198512405288,0.1120970864931485,0.10600028867819099,0.09933860573665781
2023-02-08,1.553303010305011,0.14884606952669577,0.0,0.1284218439772715,0.11509569115374234,0.13187774783113118,0.07258628449021014,0.0,0.02189805815082285,0.06323117363591987,0.11271534709467995,0.10588032367302502,0.09944746046650141
2023-02-09,1.5818985375551275,0.14615542171574214,0.0,0.126463800774152,0.11322481485904093,0.13199900927958827,0.07161848262187914,0.0,0.02206806093540151,0.06298841110765133,0.11556982534476778,0.10771340685011221,0.10219876651166475
2023-02-10,1.5637336863133133,0.1478532117658563,0.0,0.12548202558564897,0.11305529330234276,0.13105841495639606,0.07094104287485256,0.0,0.022168296118749767,0.06374948310894077,0.11539268267201949,0.10781703532159442,0.1024825142935989
2023-02-13,1.5723744510282114,0.14704070504115396,0.0,0.12601113293155783,0.11201212245676401,0.13111831063954194,0.07182134872748748,0.0,0.022382863187536572,0.06456780475669885,0.11525569289337222,0.10767414478628362,0.10211587457960364
2023-02-14,1.5906911796872965,0.1453475387430866,0.0,0.12757172943875597,0.11426709052475122,0.1311507419633205,0.07088019072794748,0.0,0.022764580145976803,0.06902266981296741,0.11276880144979765,0.10584171470338753,0.10038494249000889
2023-02-15,1.5849136586683081,0.14587737735956496,0.0,0.12803676950212473,0.11447435419319502,0.1281758788554836,0.06838925507703932,0.0,0.022667864431885308,0.07046266691151286,0.11406764276927943,0.1069023292174015,0.10094586168251343
2023-02-16,1.5434957829055822,0.14979182348827202,0.0,0.12812049443252643,0.11475253642592108,0.12654144237859025,0.06769538008278916,0.0,0.02224807861971536,0.06958550533329023,0.11367461910390848,0.10642389360086481,0.10116622653412208
2023-02-17,1.524500652389754,0.15165821510503108,0.0,0.13072242046814642,0.11727019156206783,0.12966545698709517,0.06752655510949945,0.0,0.02225840023214908,0.06870478079628667,0.11043525909143363,0.1033861838408268,0.09837253680746394
2023-02-20,1.5454444120436874,0.14960295308334248,0.0,0.1326706158323082,0.11868565384038024,0.12925142850578444,0.06678766047596353,0.0,0.022035737012174417,0.0695274912538539,0.10971757584499245,0.10396733027745958,0.09775355387374081
2023-02-21,1.5672870482209984,0.1475179981422804,0.0,0.13571216851963336,0.12105255715534584,0.13208574826214026,0.0674207516854358,0.0,0.021806514400274497,0.0687636924089929,0.10753013924120204,0.10211358071567418,0.09599684946902062
2023-02-22,1.5558008898190858,0.1486070932217879,0.0,0.1347434498386457,0.12109349224798353,0.13251508149964494,0.0670432667769686,0.0,0.021862900238771955,0.06835601016561452,0.1079723108338852,0.10192372610291033,0.09588266907378726
2023-02-23,1.5549980619223565,0.14868381738178027,0.0,0.13481301635649606,0.12179591995841295,0.1325834975361471,0.06637732818036315,0.0,0.02200501428877366,0.06800724677447138,0.10805821710865843,0.10154503531086327,0.09613090710403395
2023-02-24,1.5357581859817435,0.1505465183114667,0.0,0.1328835203207343,0.11965019473304928,0.13166405135751932,0.06720889891273281,0.0,0.022651594946560764,0.06903871374358649,0.10789518034071295,0.10167227978996603,0.09678904754367129
2023-02-27,1.5190998955597752,0.15219739567073642,0.0,0.13181787691300248,0.11856048839287751,0.13223828547796207,0.06585434207364518,0.0,0.023971334525160225,0.07200336404083088,0.10601151604439975,0.1008899278246078,0.09645546903677768
2023-02-28,1.5250998598338645,0.14851333253113774,0.0030848288320423634,0.13129888121108907,0.11874614124360479,0.1314701612911464,0.06666648482959024,0.0,0.02483736795679958,0.07090658403586507,0.1064859505693707,0.10107509633139647,0.1
2023-03-01,1.5405682565383185,0.14702215345890746,0.0,0.13644847897215232,0.1207833471202366,0.12978262507519886,0.06593818010474059,0.0,0.024561572893155664,0.06959824570294647,0.10502098669334549,0.1007544397907971,0.10008997018851944
2023-03-02,1.5331445300127957,0.14773405780915372,0.0,0.13848402533719217,0.1218008842521762,0.12770313110609516,0.06572456127723124,0.0,0.024282431242078805,0.06795764782769234,0.10622291580526862,0.10073390976683219,0.09935643557627959
2023-03-03,1.531277806293814,0.1479141548945292,0.0,0.13727632862792266,0.11978330381185621,0.1265648164669075,0.06556754964591614,0.0,0.0248700141356307,0.06840049506972007,0.10692414045518558,0.10143675518601004,0.1012624417063219
2023-03-06,1.5300942890905667,0.14802856545613285,0.0,0.13675633720037403,0.12117659863434119,0.12333272976138634,0.06799143985164435,0.0,0.02515516171756762,0.06869358974976432,0.1063631492358462,0.10080440789864178,0.10169802049430128
2023-03-07,1.5080470936052424,0.15019269861474738,0.0,0.13939100194470433,0.12140856276504416,0.12325877996255535,0.06675817521258157,0.0,0.025927620129797938,0.0699111058846226,0.10396840456359008,0.09926111929723667,0.09992253162511977
2023-03-08,1.4992661331171904,0.15107235308235545,0.0,0.1363730974641209,0.12211963318076449,0.1231625401384947,0.06575653333927461,0.0,0.02564526842579253,0.06900301093143563,0.10512998792650005,0.10065253211502966,0.1010850433962319
2023-03-09,1.4932152642469227,0.1516845347418332,0.0,0.13577076439821675,0.12305874683068382,0.1210076703673914,0.06450312833258846,0.0,0.026021667440013618,0.06909803820184507,0.10595385045364185,0.10012566764999019,0.10277593158379558
2023-03-10,1.4727561823264823,0.15379169026396766,0.0,0.1362256357590215,0.12229089383745517,0.12147139555647446,0.06268706162214419,0.0,0.02549910973896427,0.06865427324976775,0.10620498226578252,0.09968268744238505,0.10349227026403733
2023-03-13,1.4899242098048453,0.15201958672539828,0.0,0.14314428166651708,0.12199485793999013,0.12083165830159863,0.062147520970805885,0.0,0.025451061872626097,0.0686956750542394,0.10547437366961201,0.09965335910294093,0.1005876246962716
2023-03-14,1.494524414452025,0.15155166448702329,0.0,0.14116509383551787,0.11962195485897971,0.11938645517770248,0.06274586667461825,0.0,0.024882691386564276,0.06611740235354552,0.10881092134854918,0.10102039018374923,0.10469755969375023
2023-03-15,1.4928447863854795,0.15172217814760303,0.0,0.13888508893737256,0.11997872662295919,0.1204688551342231,0.06141783918220154,0.0,0.025455779003452948,0.06720728702212861,0.10886004016164422,0.10115833494651916,0.10484587084189557
2023-03-16,1.4591269135018001,0.1552282125227339,0.0,0.1369727756769593,0.11320390778658981,0.11950207362838002,0.0595397058300556,0.0,0.025430561051076526,0.06731208126023434,0.11170775009991285,0.10327231345992355,0.10783061868413411
2023-03-17,1.467435234803068,0.15434934180048798,0.0,0.1369807569098677,0.11233694011176025,0.11921127407733063,0.06043985806951815,0.0,0.025813382077227165,0.07006151522103564,0.11095809293106625,0.10206997385984301,0.10777886494186319
2023-03-20,1.4960400383161034,0.15139812894422067,0.0,0.13833228637095726,0.10974560234677887,0.11775182417621019,0.061650741750035556,0.0,0.026815621671954133,0.07084068696418791,0.11158488036714762,0.10427430854308717,0.10760591886542072
2023-03-21,1.508343578710805,0.15016317623090092,0.0,0.13745799289578997,0.11588720289462384,0.11823010299659142,0.06132841208955036,0.0,0.026381090725970176,0.07032375306975618,0.11035337693136242,0.10326751504395272,0.10660737712150208
2023-03-22,1.5071161260438004,0.15028547483016963,0.0,0.13667993503148043,0.11840245385378294,0.1186394268756527,0.06131812636391562,0.0,0.02599762899698605,0.07001525333711078,0.10893914174237355,0.10390488135384388,0.10581767761468445
2023-03-23,1.5428750334013963,0.14680233831210898,0.0,0.13798323533478457,0.1160882201336756,0.11607321112214655,0.05877904852007312,0.0,0.025315974706663948,0.06836274903884391,0.1170638152572573,0.10694807818918778,0.10658332938525818
2023-03-24,1.5493351176454226,0.14619023350539828,0.0,0.13592374876363503,0.11667458952723105,0.1174771509074285,0.057069150368331684,0.0,0.02492154823354686,0.06908582407700489,0.11781684096264651,0.10864318977927022,0.10619772387550687
2023-03-27,1.5310714444139946,0.14793409115757394,0.0,0.13741998591058735,0.11871627087007856,0.11838548309502367,0.058224242358331305,0.0,0.025617441238990037,0.0681396759244929,0.11529105226305111,0.10486012753395757,0.10541162964791355
2023-03-28,1.5056678186540038,0.15043003497888163,0.0,0.13986580218588462,0.12005837984436835,0.11768821132860408,0.05818164017383579,0.0,0.02502280491369616,0.06776380383597434,0.11187853297584838,0.10452250437610783,0.10458828538679875
2023-03-29,1.5234919683029444,0.14867007331781323,0.0,0.13822943715029645,0.11930689238812636,0.11624938021627998,0.057322182555163984,0.0,0.02422262967203954,0.06663930987767182,0.1168908011229267,0.10590533189642835,0.10656396180325356
2023-03-30,1.5409771004690367,0.14698314631525533,0.0,0.13939668433813987,0.11795314301631729,0.11591001752658006,0.05690740162557542,0.0,0.02371015118136556,0.06641977310437952,0.12189509844270398,0.10517417243943548,0.10565041201024747
2023-03-31,1.555264443609627,0.14563289449414674,0.0,0.13971782859548298,0.11814916744331938,0.11496655386392299,0.057785485461581104,0.0,0.023910911052647713,0.06569146174803556,0.12144880345387966,0.105058816474242,0.10763807741274195
2023-04-03,1.5762918971029949,0.14369017758891578,0.0,0.13493647227068825,0.11510013353168265,0.11522869231561504,0.05707222790804884,0.0,0.02366937901678888,0.06659290298079458,0.1291912448618026,0.10684273840443148,0.10767603112123178
2023-04-04,1.5683922823980767,0.14441391045382013,0.0,0.1381818251078166,0.11610282633698045,0.11159783256007438,0.05550750739311995,0.0,0.02319193545424051,0.06306199697671445,0.12888503106561497,0.10929942720836838,0.10975770744325011
2023-04-06,1.612185579545159,0.14049106101705688,0.0,0.14286717316785164,0.11356622496789057,0.10897608130093231,0.05445017209676754,0.0,0.022839559232069408,0.05961081151108701,0.12916589123313932,0.11246941343343288,0.11556361203977235
2023-04-07,1.6195222701546332,0.13985461441359004,0.0,0.13961693480456494,0.1116181248153778,0.10900675354494764,0.054595877086272566,0.0,0.022962197223101295,0.05968115195732361,0.1324999524532354,0.11464614125452456,0.11551825244706215
2023-04-10,1.6067238098988454,0.14096863520119096,0.0,0.1416831576780885,0.11353940244281273,0.10993377905263844,0.05553926182188929,0.0,0.023069135446309487,0.058469646612705845,0.12609240046921066,0.1199931053387232,0.11071147593643078
2023-04-11,1.6266748127236197,0.13923966908140795,0.0,0.144775194467017,0.11540930700998858,0.11015158865084473,0.05480227157277996,0.0,0.022511059648886226,0.05744187301888004,0.12632388119936808,0.11906742950061865,0.11027772585020873
2023-04-12,1.6387355222804794,0.13821489773499374,0.0,0.14499593723240697,0.11557193498718267,0.10934089876228008,0.05556225713946821,0.0,0.022395039931098724,0.056290256388245606,0.1275311339626753,0.11929726169330886,0.11080038216833976
2023-04-13,1.6079091373134131,0.14086471515743937,0.0,0.14622649686252268,0.11737508165882095,0.11272815633276416,0.056401648789830255,0.0,0.023052129212536493,0.05782656445624509,0.12354926866741851,0.1150006878345165,0.10697525102790587
2023-04-14,1.6540405612404339,0.13693597843624716,0.0,0.14782488004958869,0.11891419007605435,0.11083915029422377,0.05548720065929813,0.0,0.02334394377570269,0.056797019112126784,0.12674804658026767,0.11517964993609627,0.10792994108039457
2023-04-17,1.6499899691087454,0.1372721452052479,0.0,0.14783937432550892,0.11799998211373128,0.11214058883594856,0.055788471906742444,0.0,0.02512737096601214,0.05774386298500319,0.12752347579980747,0.11260605789002584,0.10595866997197229
2023-04-18,1.6441126992568489,0.1377628569678203,0.0,0.14790166205647434,0.1180183195350983,0.11219712290784273,0.058141281807183746,0.0,0.025415170712176714,0.05789439946087705,0.12515521622260437,0.11367010861349329,0.10384386171642915
2023-04-19,1.6524951285882414,0.1370640425549693,0.0,0.14761525190382846,0.12845911636702764,0.10980083400331984,0.05674765875484467,0.0,0.024473741466219952,0.05654434099016533,0.1225052483984272,0.11333483147224652,0.10345493408895098
2023-04-20,1.645364238605719,0.13765806823334903,0.0,0.14487763328274023,0.12518569090102222,0.10844162516207155,0.057269463484141206,0.0,0.024802362498910026,0.05704068061863819,0.12823355077695267,0.11239382693876175,0.1040970981034132
2023-04-21,1.5845071667192598,0.14294518029581682,0.0,0.14717681036750013,0.12769114209011856,0.10992691279877183,0.057635702070998204,0.0,0.024830555623526932,0.0576079001840831,0.12351909012173039,0.10778742219616025,0.10087928425129383
2023-04-24,1.5462757041601847,0.14647948099896857,0.0,0.14399990719051042,0.12419862158199726,0.1115464624657366,0.05747560806297843,0.0,0.02660225149735455,0.06357776070561097,0.12089099426074434,0.10606811562926827,0.09916079760683061
2023-04-25,1.5221316826383662,0.1488029355213879,0.0,0.14842415858073696,0.12464330246931184,0.11009238449278477,0.05552457846307929,0.0,0.02689056494561858,0.06135691834947846,0.1197375802993895,0.10666686768298507,0.09786070919522756
2023-04-26,1.5083402657232328,0.1501635060561718,0.0,0.14622411953036218,0.12336406759164813,0.1126629011594503,0.056995224547590186,0.0,0.028835836328094715,0.06359303548157286,0.11391909738972535,0.10515451429333961,0.09908769762204479
2023-04-27,1.511908488532223,0.1498091083849824,0.0,0.1487940646810439,0.11956281763249796,0.1124594159728502,0.05728101226868955,0.0,0.02825647386665808,0.06347333547698472,0.11518060379824045,0.10705242539083516,0.09813074252721765
2023-04-28,1.5178430939786507,0.20507742196915413,0.05978034346016048,0.1483296735140348,0.12039928311551301,0.11288326041174086,0.05872816897477695,0.0,0.029243279827632272,0.06470431517068584,0.1106345970164622,0.05,0.1
2023-05-04,1.5093176947969291,0.20623580425770227,0.0,0.15031007515469655,0.11580548580048301,0.11345837136869785,0.0580976163843229,0.0,0.030486681225353567,0.06534371229895804,0.10769656179646693,0.05080034182574037,0.10176534988757842
2023-05-05,1.4952817140763055,0.20817170820490716,0.0,0.14762044492309634,0.11533988192454726,0.1127566357580443,0.05803589974130312,0.0,0.03006543308363737,0.06657149531660365,0.10850885452078472,0.050799389175279576,0.10213025735179651
2023-05-08,1.5063064240999418,0.206648092105709,0.0,0.14743043972485148,0.11911957026664995,0.11205663888401637,0.05953953906072812,0.0,0.02903510122041009,0.06657218793502132,0.10705047366547965,0.05039410590017725,0.10215385123695679
2023-05-09,1.4995024529225742,0.20758575490166153,0.0,0.1432436851207688,0.11988125676295869,0.11306845972855226,0.05950701821500018,0.0,0.02903118782545146,0.0673950381366009,0.10506543494205556,0.050807748108577085,0.10441441625837351
2023-05-10,1.5006891833778908,0.20742159809946692,0.0,0.1412151942910404,0.11868141472207679,0.11360775550388265,0.06024630803602895,0.0,0.02922511420804788,0.07031090145346434,0.10325313111028225,0.05037549901667085,0.10566308355903908
2023-05-11,1.4852685906990748,0.20957512372918163,0.0,0.13790809563304288,0.11701067135000115,0.11421555904810035,0.05952724889022632,0.0,0.02933679608914836,0.07107182220525722,0.10509347713742544,0.0505646249245435,0.10569658099307314
2023-05-12,1.4497557926462643,0.21470881526788,0.0,0.13282758060620345,0.11209865672914834,0.11584191520852978,0.060985411140172786,0.0,0.029943169941730467,0.07075323367973677,0.10734432783612613,0.05134521603226811,0.10415167355820411
2023-05-15,1.4780149543454604,0.2106036530629518,0.0,0.13184363792570755,0.11332134776497925,0.11905306683071987,0.060249303540157624,0.0,0.03077451262497323,0.07216652780307596,0.10692076503884003,0.050926519066926156,0.10414066634166852
2023-05-16,1.48093611148221,0.21018823584177648,0.0,0.1332655680070636,0.11220199626953649,0.11786259116859095,0.058965855070199004,0.0,0.029477565101801523,0.07137279734558749,0.11087945410885407,0.05181931701538713,0.10396662007120336
2023-05-17,1.4828330609517333,0.20991934754073993,0.0,0.13012305869207888,0.11071644172113798,0.11707553257656025,0.05913528821518285,0.0,0.029823972628133934,0.07134344896491035,0.11426932056222466,0.05369730717992363,0.10389628191910756
2023-05-18,1.4776247462901813,0.2106592688355644,0.0,0.13174878092113404,0.11200452562656978,0.11653041483184345,0.05891370058539514,0.0,0.03006676415689039,0.07112860437979496,0.1123128488266185,0.053693171916585125,0.10294191991960418
2023-05-19,1.4733180746181458,0.2112750491759916,0.0,0.12966288925869793,0.1112063568287422,0.11149177605386626,0.05859301581560196,0.0,0.02946429886463335,0.07061941451928107,0.1177023639658909,0.055133762965948525,0.1048510725513463
2023-05-22,1.4773833533637453,0.21069368891838813,0.0,0.12943579432077282,0.11112484772570608,0.11367563281556377,0.0584932293503115,0.0,0.029107841035945888,0.06958558842825668,0.11873289315662518,0.05490240161961105,0.10424808262881895
2023-05-23,1.451010344720577,0.21452317676395927,0.0,0.129015267806824,0.11085886071875875,0.11502649955499222,0.0588056692273783,0.0,0.02885181072829951,0.06920413936374309,0.11467455049049502,0.05456215544296003,0.10447786990258978
2023-05-24,1.4519114445349823,0.21439003724260952,0.0,0.1291991380978628,0.11101849149298525,0.11456521203449857,0.05876917266429505,0.0,0.028833904428717406,0.06827531852212204,0.11556163827392282,0.054974059441843824,0.10441302780114273
2023-05-25,1.4498997769276665,0.21468749331517079,0.0,0.12726393786291715,0.10911377396549739,0.11381314015939215,0.05791160501327677,0.0,0.029266752426633832,0.0685918222537154,0.11830962706540572,0.05555469087760006,0.10548715706039084
2023-05-26,1.4621038015182255,0.21289551969128484,0.0,0.1296089936297913,0.11024457920586675,0.11299221421985728,0.056683208233724455,0.0,0.029217247614335407,0.0675166106229539,0.12071143835569434,0.05466556880740384,0.1054646196190879
2023-05-29,1.453367843628099,0.21417520005794044,0.0,0.13038805222496774,0.11090724145326653,0.11107467264744478,0.0559621401094323,0.0,0.030260657169569324,0.06735352438023837,0.11949015073256948,0.05579226101299203,0.10459610021157889
2023-05-30,1.4510119837187452,0.21452293444818404,0.0,0.12941127905364896,0.11108731020991948,0.11099491970149127,0.05542740859954343,0.0,0.031403295933154766,0.07009048100785671,0.12013664676030422,0.055906016284057454,0.10101970800183972
2023-05-31,1.4489485360846852,0.2221637091376475,0.007336848738732658,0.12946238342409944,0.1110157949125272,0.10932893783344981,0.05575652666246762,0.0,0.03195319749474606,0.06990445757080578,0.11838642924632618,0.05,0.10202856371793048
2023-06-01,1.4545163815893498,0.22131327305808268,0.0,0.1333140009489406,0.11150291906464913,0.1109212835859056,0.055480684365646016,0.0,0.03113160916088736,0.06761565931353215,0.11740661784974503,0.049612068152720665,0.10170188449989073
2023-06-02,1.4760319005009428,0.21808727915493475,0.0,0.13773157284644655,0.11369746138018508,0.1125643856352531,0.05663990965464412,0.0,0.030540000422586436,0.06709686819189636,0.11421250011114553,0.04848665846669952,0.10094336413620851
