date,nav,cash_weight,turnover,w_603986,w_603501,w_600460
2020-12-02,1.6667976537812672,0.5429196979099602,0.0,0.1902304449699171,0.20000183148617465,0.06684802563394815
2020-12-03,1.6657405440480433,0.5432642447837637,0.0,0.1884924187721973,0.19858631402174862,0.06965702242229041
2020-12-04,1.6833731577945952,0.5375737842068978,0.0,0.1895960206647971,0.19700256046783543,0.0758276346604696
2020-12-07,1.6845777985450388,0.5371893654597286,0.0,0.18727238698402374,0.19616728655974672,0.07937096099650096
2020-12-08,1.6827335794780405,0.5377781068282088,0.0,0.18703954084511396,0.19741260348959386,0.07776974883708333
2020-12-09,1.668530904293149,0.5423557192375292,0.0,0.18311520632624737,0.198291766711652,0.0762373077245714
2020-12-10,1.694203275883912,0.5341373680179111,0.0,0.18264039347870836,0.20903443748603873,0.07418780101734174
2020-12-11,1.6794775027079984,0.5388207208544504,0.0,0.1759897308420127,0.21117820596454911,0.07401134233898782
2020-12-14,1.6993778886373354,0.5325109175061644,0.0,0.1783411825184843,0.21143404141047276,0.07771385856487861
2020-12-15,1.682203808783179,0.5379474674489897,0.0,0.17956091772429927,0.2069865438746444,0.07550507095206654
2020-12-16,1.6771963975217818,0.5395535549713124,0.0,0.17843933081962143,0.20733052004792096,0.07467659416114517
2020-12-17,1.681715920222489,0.5381035332936812,0.0,0.17997621957182516,0.2074068041169962,0.07451344301749745
2020-12-18,1.6805287981005812,0.5384836485341767,0.0,0.17710789847770547,0.21126983529122578,0.07313861769689202
2020-12-21,1.6813501383176,0.5382205990558623,0.0,0.17551812129139813,0.20583683732715358,0.08042444232558597
2020-12-22,1.6496224068312029,0.5485723732416258,0.0,0.17291844603058618,0.19653790859406983,0.08197127213371826
2020-12-23,1.6740060605298488,0.5405818413713084,0.0,0.17126787410245417,0.19930282469887073,0.08884745982736673
2020-12-24,1.6798290527359823,0.5387079579282548,0.0,0.1658594002528751,0.20865944445427395,0.08677319736459618
2020-12-25,1.6578597016510177,0.545846718975528,0.0,0.1628356911209691,0.20221407464402955,0.08910351525947341
2020-12-28,1.6614580349068504,0.5446645414180991,0.0,0.1634845215523525,0.20533414459020907,0.0865167924393394
2020-12-29,1.686620921356484,0.5365386301150288,0.0,0.16939996157699588,0.2003015369867716,0.09375987132120368
2020-12-30,1.693440052565103,0.5343781005399163,0.0,0.16994915851610642,0.20460168015510768,0.09107106078886962
2020-12-31,1.704581888275321,0.5392815890701521,0.008400859525033291,0.17080154014732582,0.20658353744918873,0.08333333333333333
2021-01-04,1.7118840094658752,0.5369812582665168,0.0,0.17104496440362943,0.20477498908012148,0.08719878824973229
2021-01-05,1.7770463464540727,0.5172907455360356,0.0,0.17329485402344114,0.21699037582563474,0.09242402461488845
2021-01-06,1.7847507571068886,0.5150577052559624,0.0,0.1682629038385656,0.22539337022130465,0.0912860206841674
2021-01-07,1.7905572604199096,0.5133874519007223,0.0,0.1651176237946064,0.22922383210099326,0.09227109220367805
2021-01-08,1.7887323891276057,0.5139112116472877,0.0,0.16693458140858441,0.22659661867104838,0.09255758827307954
2021-01-11,1.7958986384528923,0.5118605302809398,0.0,0.1676054521977023,0.23438095083323915,0.08615306668811869
2021-01-12,1.8204736264814072,0.5049508084256248,0.0,0.16692796005141108,0.24206012605232283,0.08606110547064129
2021-01-13,1.8362955324959684,0.5006000467472866,0.0,0.17270432626929302,0.23772216517042252,0.08897346181299777
2021-01-14,1.819001150690406,0.5053595645392596,0.0,0.1778200608592249,0.23598607791102033,0.08083429669049526
2021-01-15,1.8230944792923183,0.5042248988467928,0.0,0.17368915968923648,0.23904249443131795,0.08304344703265278
2021-01-18,1.8838176820267263,0.48797165361582673,0.0,0.17578275509952068,0.2544786492018253,0.0817669420828273
2021-01-19,1.8762019142734887,0.48995239926789613,0.0,0.17678815988972418,0.2557454153481695,0.07751402549421016
2021-01-20,1.8873814255712795,0.48705026814125485,0.0,0.17613157713255406,0.2591555790534821,0.07766257567270905
2021-01-21,1.8821701218095706,0.48839880027716276,0.0,0.17077781842294731,0.25874111603636685,0.08208226526352312
2021-01-22,1.8700333199960368,0.49156858307276774,0.0,0.16529727814478468,0.26278845271973195,0.08034568606271561
2021-01-25,1.8506364375203876,0.4967208095399822,0.0,0.1609636370689377,0.26512516329965724,0.07719039009142284
2021-01-26,1.8011769385800867,0.5103605368909416,0.0,0.16017994054332718,0.2547661194329399,0.0746934031327912
2021-01-27,1.8079664001504838,0.5084439784571235,0.0,0.155477700719637,0.2614116615954028,0.07466665922783661
2021-01-28,1.7621453783287706,0.5216650344031988,0.0,0.15585110801718655,0.2508548515983902,0.07162900598122439
2021-01-29,1.7562490539401339,0.5095048874806736,0.013904275841919528,0.16666666666666666,0.25124159790144546,0.07258684795121435
2021-02-01,1.7583254622326963,0.5089032126507346,0.0,0.1686261950388233,0.24918672399402,0.07328386831642206
2021-02-02,1.7835371819699457,0.5017094600895659,0.0,0.17093231318324575,0.255431814978397,0.0719264117487914
2021-02-03,1.7559893821844277,0.5095802319161327,0.0,0.16669131295803385,0.25338423943576316,0.07034421569007027
2021-02-04,1.7621323016883577,0.5078037987036801,0.0,0.16973548121033363,0.24536484775665335,0.07709587232933292
2021-02-05,1.7447535845251407,0.5128618072788453,0.0,0.16195661164967848,0.24899404812353967,0.07618753294793651
2021-02-08,1.7807303442120663,0.5025002687937822,0.0,0.16172996358356356,0.2591892549569252,0.0765805126657291
2021-02-09,1.7844431881170124,0.5014547297300287,0.0,0.16552712737787606,0.2556650037486163,0.0773531391434789
2021-02-10,1.7918702613602056,0.49937626395816903,0.0,0.16499492784164585,0.2576361817395881,0.07799262646059697
2021-02-18,1.81935372295654,0.4918326026022497,0.0,0.1671378368363749,0.25740676454313244,0.08362279601824296
2021-02-19,1.8354515057106713,0.4875189967328184,0.0,0.17166885022624445,0.2526113494454519,0.08820080359548525
2021-02-22,1.7930765984628019,0.4990402960938374,0.0,0.16862604257958586,0.24415926360123072,0.08817439772534605
2021-02-23,1.797785564503332,0.4977331525425923,0.0,0.16388963651230531,0.2491897384413626,0.08918747250373979
2021-02-24,1.8086694077372374,0.49473799511834615,0.0,0.1728006039743892,0.24431792324322246,0.08814347766404224
2021-02-25,1.8010440980722646,0.49683263034679115,0.0,0.17539499425259783,0.2415482313376355,0.08622414406297549
2021-02-26,1.789007642033003,0.5025870306680047,0.002412913758391297,0.17305520833005697,0.24102442766860507,0.08333333333333333
2021-03-01,1.8318610287777577,0.49082983071682484,0.0,0.1780511724568259,0.24161193354594884,0.0895070632804004
2021-03-02,1.8439915867293881,0.4876009441271306,0.0,0.17849988372690773,0.24377197458625893,0.09012719755970271
2021-03-03,1.835343014710488,0.4898986355384728,0.0,0.1743829721122611,0.24659370370220476,0.08912468864706138
2021-03-04,1.7835004519222148,0.5041389463527592,0.0,0.17495530876365512,0.2357838970335633,0.08512184785002232
2021-03-05,1.7668604968622925,0.5088868307647794,0.0,0.17730530673105663,0.2284521298238282,0.08535573268033585
2021-03-08,1.7267318776308558,0.5207131751603382,0.0,0.16858374935453835,0.2274950589558046,0.08320801652931885
2021-03-09,1.6925747629489767,0.5312214611336729,0.0,0.16479037140115887,0.22324983636179332,0.08073833110337489
2021-03-10,1.693705708721261,0.5308667462251015,0.0,0.16244172459424452,0.22617163762011258,0.0805198915605414
2021-03-11,1.721563309601285,0.5222764876767586,0.0,0.16230919997132,0.23024071052236691,0.08517360182955445
2021-03-12,1.7101527644089647,0.5257612403781242,0.0,0.1589311293847044,0.2303478681194073,0.08495976211776413
2021-03-15,1.647024056789946,0.5459131182358963,0.0,0.1497594404696687,0.2249091917960368,0.07941824949839826
2021-03-16,1.6569965014885268,0.5426276023178198,0.0,0.15095218452653497,0.22811898972227526,0.07830122343336993
2021-03-17,1.6944756201587348,0.5306255386356673,0.0,0.16029305729101814,0.23218317373340042,0.07689823033991411
2021-03-18,1.6919702495443072,0.5314112579071029,0.0,0.15854754694696002,0.23289734118001948,0.07714385396591757
2021-03-19,1.6995211679287583,0.529050214624585,0.0,0.16087180950925659,0.23170280762855888,0.07837516823759953
2021-03-22,1.6930944987351157,0.531058390021031,0.0,0.16103456498235405,0.22999148028566604,0.07791556471094896
2021-03-23,1.6889318415285097,0.5323672729374362,0.0,0.16016613303364619,0.22876501912522154,0.07870157490369599
2021-03-24,1.6708416379632127,0.5381312137682863,0.0,0.160717494334869,0.22406594710119837,0.07708534479564638
2021-03-25,1.6878950550617065,0.5326942785663084,0.0,0.16173483143891837,0.22936342294894832,0.07620746704582494
2021-03-26,1.69877201685591,0.5292835234688231,0.0,0.16182200012285325,0.2313377379556253,0.07755673845269832
2021-03-29,1.7091957899035042,0.5260556127993372,0.0,0.1621795435913316,0.23428980787156106,0.07747503573777022
2021-03-30,1.6982212446748979,0.5294551822803641,0.0,0.16015601249147693,0.23254436886925578,0.07784443635890319
2021-03-31,1.698883853392186,0.5243494001904645,0.004896689285407485,0.16666666666666666,0.23025169640027981,0.07873223674258904
2021-04-01,1.7443997228228303,0.5106677774965072,0.0,0.16625370728359234,0.23873281371996827,0.08434570149993229
2021-04-02,1.7922602889461527,0.4970308916698992,0.0,0.16873574303151173,0.24393070047487517,0.09030266482371387
2021-04-06,1.7918602952646407,0.49714184296264763,0.0,0.16650090087654276,0.2432973779990904,0.0930598781617192
2021-04-07,1.804271665009239,0.493722063475899,0.0,0.16735000994240337,0.24845419991119172,0.0904737266705059
2021-04-08,1.8093280288255857,0.4923423035112495,0.0,0.1668561627411146,0.2505190404895174,0.09028249325811843
2021-04-09,1.7976935748567695,0.4955286829627972,0.0,0.1677516640819242,0.24845702834430053,0.08826262461097815
2021-04-12,1.7864314125513134,0.49865263410658356,0.0,0.17057178812652746,0.24713529277408108,0.08364028499280785
2021-04-13,1.7775760382250998,0.5011367786038144,0.0,0.16806528322434616,0.24661556990314704,0.08418236826869238
2021-04-14,1.7749629047166227,0.5018745615203024,0.0,0.17056684063361402,0.2428127087859474,0.08474588906013615
2021-04-15,1.7669294042968426,0.504156378490944,0.0,0.1698282868235087,0.23779304908408622,0.08822228560146107
2021-04-16,1.7550274245580546,0.507575390022055,0.0,0.16427569799211425,0.24291672328613376,0.08523218869969706
2021-04-19,1.774196340706071,0.50209140278406,0.0,0.15932499235292913,0.2518535214292313,0.08673008343377962
2021-04-20,1.7689547973941395,0.5035791365792468,0.0,0.16092128462750005,0.2515370491421839,0.08396252965106923
2021-04-21,1.7667547243281367,0.5042062246972142,0.0,0.15978167322374331,0.2516611132026342,0.0843509888764083
2021-04-22,1.7873599377636649,0.49839358637188236,0.0,0.1582443100065031,0.251658153776357,0.0917039498452575
2021-04-23,1.7949568746543214,0.49628419607073415,0.0,0.1616105370398373,0.25339757929234025,0.08870768759708826
2021-04-26,1.8104672482722395,0.4920325017586328,0.0,0.1684511114249808,0.2451349652246358,0.09438142159175067
2021-04-27,1.8142421973691798,0.49100871471913354,0.0,0.1698753098687885,0.24674336838691782,0.09237260702516009
2021-04-28,1.8414522573327379,0.4837533669266858,0.0,0.17615896838253273,0.2473851383014622,0.09270252638931926
2021-04-29,1.8643046034658228,0.47782359592064827,0.0,0.1722471987930494,0.2492153604761295,0.10071384481017284
2021-04-30,1.8706942551337316,0.4991135147236353,0.02293292122020313,0.17114871725720984,0.24640443468582146,0.08333333333333333
2021-05-06,1.8497609291307446,0.5047618694659514,0.0,0.16785102276413935,0.24148046844869572,0.08590663932121353
2021-05-07,1.7741969034924134,0.5262599561611186,0.0,0.1661931861294047,0.22694780542796492,0.08059905228151176
2021-05-10,1.7631513617111716,0.5295567952526478,0.0,0.15925864191803618,0.23050196872964948,0.08068259409966659
2021-05-11,1.7678599935278194,0.5281463396826493,0.0,0.1556339364290831,0.233527111656566,0.08269261223170157
2021-05-12,1.7692668182633267,0.5277263864415873,0.0,0.15921663128531532,0.22978788104982242,0.08326910122327497
2021-05-13,1.7730084537425341,0.5266127088577855,0.0,0.15643713570475162,0.22757116382441497,0.08937899161304784
2021-05-14,1.791912484135201,0.5210571347203484,0.0,0.15894842560266884,0.2312900804508355,0.08870435922614726
2021-05-17,1.7980464521422963,0.519279567855802,0.0,0.1604338202367854,0.23290572580888633,0.08738088609852629
2021-05-18,1.79365848156807,0.5205499231028924,0.0,0.1597836041299855,0.230366221550284,0.08930025121683816
2021-05-19,1.811919649471532,0.5153036366294892,0.0,0.16021149608908894,0.2330937203400083,0.09139114694141366
2021-05-20,1.8133547950419548,0.5148958092514417,0.0,0.15896193962563904,0.23947493351389712,0.08666731760902215
2021-05-21,1.807128620657549,0.5166698009095634,0.0,0.15685025073456857,0.23951403228147158,0.08696591607439652
2021-05-24,1.7976223258758806,0.5194020853063089,0.0,0.1549931156719452,0.23341384004160723,0.09219095898013865
2021-05-25,1.852415022768186,0.504038659359303,0.0,0.16376373099175082,0.2427807583384854,0.0894168513104607
2021-05-26,1.8388066510825274,0.5077688750491715,0.0,0.16402296602807662,0.24112426177579993,0.087083897146952
2021-05-27,1.8598853585158774,0.5020141593018183,0.0,0.16752283442293328,0.24004241451673883,0.09042059175850961
2021-05-28,1.8505728842486806,0.5045404007592924,0.0,0.16787971893347328,0.2358777017290266,0.09170217857820767
2021-05-31,1.8785016982787541,0.5049472375389998,0.007912074838274635,0.16757527450239912,0.24414415462526773,0.08333333333333333
2021-06-01,1.8807149119568713,0.5043530187524394,0.0,0.16838508550256842,0.2438568472938834,0.08340504845110867
2021-06-02,1.8758852612415065,0.5056515250993586,0.0,0.17160764379527269,0.24205731535816827,0.08068351574720045
2021-06-03,1.8548681257345654,0.51138096024079,0.0,0.17314367735945535,0.23534088838832193,0.0801344740114327
2021-06-04,1.8703926530749833,0.5071364249098927,0.0,0.17745289482405224,0.23323118163165557,0.08217949863439941
2021-06-07,1.8882990693879045,0.5023273371445598,0.0,0.17733727692522244,0.23077613725918072,0.08955924867103707
2021-06-08,1.871903012706125,0.5067272379068983,0.0,0.17428710343677864,0.2271067331807627,0.09187892547556027
2021-06-09,1.8768033233802166,0.5054041792454849,0.0,0.17445012262205864,0.2287618700997346,0.091383828032722
2021-06-10,1.8857505110338666,0.5030062236271835,0.0,0.17475228532390238,0.23042343996769704,0.09181805108121717
2021-06-11,1.8869001444220463,0.502699756562218,0.0,0.17390557655247169,0.2337478669784798,0.08964679990683057
2021-06-15,1.8951393387240636,0.500514249203861,0.0,0.16930202567669433,0.24200078575603506,0.08818293936340955
2021-06-16,1.857172581742097,0.5107464177445515,0.0,0.16949983046109798,0.2296391110438556,0.09011464075049488
2021-06-17,1.9304711823223855,0.4913537440725033,0.0,0.1793863905453404,0.23390371007075286,0.09535615531140337
2021-06-18,1.934931015744632,0.4902212200537506,0.0,0.1900333211672514,0.21509957917266148,0.10464587960633659
2021-06-21,1.9293538201857867,0.49163830570322054,0.0,0.19163789946673163,0.2100376532344404,0.10668614159560735
2021-06-22,1.9526603138723557,0.48577022665918856,0.0,0.1969643430950864,0.2114029736103207,0.10586245663540435
2021-06-23,2.020721509297343,0.46940869332756796,0.0,0.19940978726808017,0.22092453133495416,0.1102569880693977
2021-06-24,2.0154052583072724,0.4706469030724143,0.0,0.19970086351599292,0.21847066976482044,0.11118156364677231
2021-06-25,2.0229169975652987,0.4688992402554364,0.0,0.19672407531255662,0.22341066557090933,0.11096601886109775
2021-06-28,2.043067511567565,0.4642745469191061,0.0,0.20341640689638718,0.22075735800718535,0.11155168817732138
2021-06-29,2.0378443001673703,0.4654645318978843,0.0,0.19955814676759936,0.22560758446844936,0.10936973686606698
2021-06-30,2.094886774482685,0.4734893247596539,0.02070848146967591,0.20873185005949796,0.2344454918475148,0.08333333333333333
2021-07-01,2.088534158379522,0.47492951949962303,0.0,0.20578491686075612,0.2380788268432113,0.08120673679640951
2021-07-02,2.0641019638755815,0.4805511266678517,0.0,0.20100669801943397,0.23239679835638935,0.08604537695632501
2021-07-05,2.134481146301881,0.464706154006689,0.0,0.20854207576059264,0.2352241646931446,0.09152760553957372
2021-07-06,2.0827146619663,0.4762565618860496,0.0,0.19979004624110255,0.2354646675317114,0.0884887243411364
2021-07-07,2.1039643825348207,0.471446442977663,0.0,0.20230665667818098,0.2391422523720224,0.08710464797213363
2021-07-08,2.1432937849559766,0.4627954092248302,0.0,0.20759624537492713,0.23839873022850339,0.09120961517173932
2021-07-09,2.1269481259228566,0.4663520055842266,0.0,0.20678751095941933,0.23603761868320977,0.0908228647731443
2021-07-12,2.1587953808593667,0.45947222839752455,0.0,0.20697187767022365,0.24132133654020388,0.09223455739204785
2021-07-13,2.0957102327087047,0.47330327867688904,0.0,0.1984268844951007,0.23871871953529256,0.08955111729271766
2021-07-14,2.076401276391328,0.4777046400306666,0.0,0.1960194855587165,0.2373374189636778,0.08893845544693907
2021-07-15,2.070717851850379,0.47901577871238,0.0,0.1953570896994847,0.23599163669913614,0.08963549488899913
2021-07-16,2.042837133945386,0.4855534040455005,0.0,0.19087326066386895,0.2325767573246641,0.09099657796596648
2021-07-19,2.0425795123238113,0.4856146447730004,0.0,0.19503493096267868,0.2356738288217754,0.08367659544254548
2021-07-20,2.056906890018965,0.4822320976758411,0.0,0.19550637484217984,0.23556558280793588,0.08669594467404318
2021-07-21,2.099347406710637,0.4724832684324054,0.0,0.20401454692189225,0.23395729817358185,0.08954488647212051
2021-07-22,2.1029392922912504,0.4716762523453579,0.0,0.20991385493969103,0.22408229154830211,0.09432760116664893
2021-07-23,2.1058422219295267,0.4710260407775845,0.0,0.21660559864290738,0.21882401309720106,0.09354434748230712
2021-07-26,2.112876780585508,0.46945781855904767,0.0,0.2209039634785153,0.20964330279918475,0.09999491516325226
2021-07-27,2.1376056650520674,0.46402689724981416,0.0,0.2238525537804399,0.21617824423422669,0.09594230473551921
2021-07-28,2.1259642536997596,0.46656782802041363,0.0,0.2209916671141809,0.2187374589141568,0.09370304595124866
2021-07-29,2.187236707424656,0.4534975665554044,0.0,0.22865481895543271,0.21909393044358938,0.0987536840455735
2021-07-30,2.203917010358884,0.46468764144174113,0.014628946360078568,0.2429147413779776,0.20906428384694786,0.08333333333333333
2021-08-02,2.1713440392201915,0.47165855754706043,0.0,0.2357871619951565,0.20966103834485186,0.08289324211293116
2021-08-03,2.0990904297460937,0.48789370051145564,0.0,0.21950957206692334,0.21435047333173074,0.07824625408989024
2021-08-04,2.138254201773218,0.4789575517390342,0.0,0.21913149734239332,0.22113032049574136,0.08078063042283108
2021-08-05,2.151750072489812,0.475953508992784,0.0,0.21474262300510177,0.22759621276565156,0.08170765523646262
2021-08-06,2.1240818667875927,0.4821532604229969,0.0,0.21473130414420033,0.22185842082646998,0.08125701460633285
2021-08-09,2.073288313039258,0.49396554788644664,0.0,0.2129698980184644,0.21426781728170594,0.07879673681338312
2021-08-10,2.0324575145705563,0.5038890063556362,0.0,0.20940959269235454,0.2086246057610398,0.07807679519096948
2021-08-11,2.046388252078834,0.5004587943840242,0.0,0.21152390060963785,0.20689820059375114,0.08111910441258689
2021-08-12,2.04959966238262,0.4996746517251417,0.0,0.2137681337351291,0.20542248278272593,0.08113473175700321
2021-08-13,1.9967687345953735,0.512895148913945,0.0,0.20092926852579865,0.20593081928314955,0.08024476327710672
2021-08-16,2.0026870631376914,0.5113794443114107,0.0,0.2027705266325489,0.2022038835997955,0.08364614545624492
2021-08-17,1.9561973029574795,0.5235325679718844,0.0,0.19476183465748176,0.2040517532129826,0.07765384415765118
2021-08-18,1.961652999184499,0.5220765333638302,0.0,0.1978767304492882,0.20346295501265335,0.0765837811742283
2021-08-19,1.970100559494407,0.5198379303743916,0.0,0.19729261277720514,0.20515617459600613,0.07771328225239714
2021-08-20,1.966734083398396,0.5207277415497699,0.0,0.1988941721408872,0.2003141692507204,0.08006391705862254
2021-08-23,1.9811448922199422,0.5169399782412818,0.0,0.19469912001986556,0.2089464863679618,0.07941441537089088
2021-08-24,2.0106885528814047,0.5093444213472922,0.0,0.2066848024655786,0.20387152097471606,0.08009925521241311
2021-08-25,1.9756822436005368,0.5183692877709909,0.0,0.20182764459420105,0.200115232807242,0.0796878348275661
2021-08-26,1.9659093594972499,0.5209461934394113,0.0,0.19886923516279226,0.20039820358440993,0.07978636781338648
2021-08-27,1.9954421931433275,0.5132361142788779,0.0,0.20466935183429083,0.2034090509583708,0.07868548292846038
2021-08-30,1.9807420264339135,0.5170451193590471,0.0,0.19979423005470562,0.2057306162371906,0.07743003434905668
2021-08-31,1.8936929984563187,0.4023698407228523,0.13836790883343908,0.18805073612013098,0.3333333333333333,0.0762460898236834
2021-09-01,1.932181038300466,0.3943548430829591,0.0,0.18502762757913868,0.3460966509343208,0.07452087840358142
2021-09-02,1.8720687289756097,0.40701761552514915,0.0,0.1820677907403279,0.33634447496728304,0.07457011876724
2021-09-03,1.852680432656149,0.41127705390315805,0.0,0.18571065374028523,0.3272025182669463,0.07580977408961041
2021-09-06,1.89286170598762,0.4025465504196917,0.0,0.18753309684328393,0.3317443242191101,0.07817602851791429
2021-09-07,1.9133125279586463,0.3982438514526456,0.0,0.18971002633220735,0.33458061488591717,0.07746550732922984
2021-09-08,1.908233361155702,0.3993038617170872,0.0,0.19021497970297782,0.3321405975665875,0.07834056101334748
2021-09-09,1.9069066466311484,0.39958167407564515,0.0,0.1882123518888955,0.33609777958610565,0.07610819444935366
2021-09-10,1.9256992953970267,0.39568220852973446,0.0,0.1932096712881115,0.32918373381401317,0.08192438636814087
2021-09-13,1.8963728213943822,0.4018012394875943,0.0,0.1905434194909134,0.3263289329354641,0.08132640808602823
2021-09-14,1.8887326489276033,0.40342657845168417,0.0,0.19051214187918533,0.3242651103999572,0.08179616926917331
2021-09-15,1.87226578283314,0.4069747773811432,0.0,0.1883444767068931,0.32307411630984645,0.08160662960211724
2021-09-16,1.8416245504295907,0.4137460862959865,0.0,0.18686409414202576,0.32139229774056843,0.07799752182141925
2021-09-17,1.8830446021434593,0.4046451949675055,0.0,0.1868892687247075,0.3320707046106602,0.07639483169712681
2021-09-22,1.8870599207664442,0.4037841839475721,0.0,0.1840833170937116,0.3311938295102325,0.08093866944848381
2021-09-23,1.911207967566723,0.39868238469984685,0.0,0.18335505327803678,0.33356657843938164,0.08439598358273473
2021-09-24,1.8980583871046524,0.40144442096387234,0.0,0.18412650202010267,0.3294063775035508,0.08502269951247417
2021-09-27,1.9070835331336458,0.39954461193150637,0.0,0.17714869964702382,0.34179565203797363,0.08151103638349617
2021-09-28,1.912082434373015,0.39850005233519237,0.0,0.18608123273660487,0.33503861405325214,0.0803801008749506
2021-09-29,1.8892819498946811,0.4033092838309944,0.0,0.18109803574606145,0.3367196238282062,0.07887305659473794
2021-09-30,1.8822062393993344,0.3340226737714931,0.07077410504620527,0.25,0.3360646725970092,0.07991265363149784
2021-10-08,1.8796890237014705,0.33446998559129826,0.0,0.2584667643194167,0.328005457034362,0.07905779305492297
2021-10-11,1.8635972292614795,0.3373580679354724,0.0,0.25660633610284683,0.3280215086234299,0.07801408733825085
2021-10-12,1.8198023039007483,0.3454768462079282,0.0,0.2535113807621099,0.3242030846660998,0.07680868836386213
2021-10-13,1.8799845658205716,0.33441740538925047,0.0,0.2507695819092468,0.3356262176444258,0.07918679505707694
2021-10-14,1.8987835571211713,0.33110649095084377,0.0,0.24974733722222006,0.34172357923713853,0.07742259258979765
2021-10-15,1.9469858641048556,0.322909155256041,0.0,0.25926603100965284,0.3347670565192712,0.08305775721503496
2021-10-18,1.9008930896856018,0.3307390426557528,0.0,0.2549236474509381,0.3283284118391533,0.08600889805415582
2021-10-19,1.9208310988634305,0.3273060088654115,0.0,0.2508166345935292,0.3355707856433191,0.08630657089774017
2021-10-20,1.9097169930522828,0.32921085321061494,0.0,0.24954490540706015,0.3352429106793506,0.0860013307029743
2021-10-21,1.902759904115532,0.3304145516802831,0.0,0.25019705963940997,0.3370690990727413,0.08231928960756561
2021-10-22,1.9476636478638483,0.32279678339896867,0.0,0.257277331357342,0.3376751715243906,0.08225071371929871
2021-10-25,1.940324693862693,0.3240177083052894,0.0,0.2552388225504803,0.33587951731259325,0.08486395183163707
2021-10-26,1.9739627105297546,0.3184961688079848,0.0,0.25978694943644165,0.33889175081946726,0.08282513093610627
2021-10-27,1.9582083277425535,0.32105856755206663,0.0,0.26113520114736793,0.336039160428025,0.08176707087254044
2021-10-28,2.0082124501083785,0.31306426799595954,0.0,0.26551599841584134,0.3427478452311702,0.0786718883570289
2021-10-29,2.0348217915097333,0.30897033012757813,0.0,0.27035085451954183,0.34082742431022633,0.07985139104265376
2021-11-01,2.041975415463095,0.30788791868533383,0.0,0.27192591201411404,0.344598962433263,0.07558720686728912
2021-11-02,2.090048558867171,0.30080619802169306,0.0,0.267077188056871,0.3526959449341226,0.07942066898731341
2021-11-03,2.063349733065309,0.3046984961388768,0.0,0.26550895407639086,0.35189567369647123,0.0778968760882611
2021-11-04,2.0698987963222972,0.3037344443074209,0.0,0.26184580376875416,0.3509375284962101,0.08348222342761476
2021-11-05,2.0827909929330892,0.3018543688765365,0.0,0.26070054183898766,0.35534768971892094,0.08209739956555497
2021-11-08,2.056262446890099,0.30574869546657346,0.0,0.2556669302856005,0.3550010988421921,0.0835832754056339
2021-11-09,2.0631010701873307,0.3047352210507388,0.0,0.2584519689446106,0.3538416713103577,0.08297113869429283
2021-11-10,2.059748234070593,0.3052312657800317,0.0,0.26186996177198224,0.3495989437515304,0.08329982869645566
2021-11-11,2.0576808343025546,0.30553793872831025,0.0,0.25954992354670214,0.3477813321076114,0.0871308056173762
2021-11-12,2.0435955372930548,0.3076438312770673,0.0,0.2584955742569434,0.3473132240229502,0.0865473704430391
2021-11-15,2.0550124117408015,0.3059346780981146,0.0,0.2633891641200963,0.34508833442929615,0.08558782335249304
2021-11-16,2.0191129809297137,0.31137413637153843,0.0,0.26228397094798556,0.3450528070540128,0.08128908562646321
2021-11-17,2.0116899151914263,0.31252309609243467,0.0,0.261216802951366,0.343415438762278,0.08284466219392125
2021-11-18,1.9990445108199464,0.31450003102516166,0.0,0.25746878478837004,0.34514129428378404,0.08288988990268428
2021-11-19,2.0104580106569125,0.31271459405816004,0.0,0.2571566046242115,0.34884684810488126,0.08128195321274725
2021-11-22,2.066694538105788,0.30420536227370176,0.0,0.25982366719347283,0.3531055020848215,0.08286546844800387
2021-11-23,2.053064066080869,0.3062250082987853,0.0,0.25633859067148257,0.3554324105060373,0.08200399052369474
2021-11-24,2.0334325265732165,0.3091814222786383,0.0,0.24900701584781534,0.36002270652445134,0.08178885534909493
2021-11-25,2.034010509173982,0.3090935655631736,0.0,0.24943942209014777,0.3622373739325189,0.07922963841415971
2021-11-26,1.992844613473846,0.315478465517504,0.0,0.24751821300469248,0.35759133356723727,0.07941198791056625
2021-11-29,1.9913642136280738,0.3157129953280231,0.0,0.24483410696868607,0.3606361214735737,0.07881677622971718
2021-11-30,1.9909386670249263,0.22788122258863797,0.08787150566387686,0.3333333333333333,0.3566470392666873,0.08213840481134142
2021-12-01,2.0453732771840762,0.22181649804540915,0.0,0.35692152138015076,0.34024371010360793,0.08101827047083227
2021-12-02,2.1324167435788763,0.21276213428111812,0.0,0.35088744038064323,0.35900081613893214,0.07734960919930646
2021-12-03,2.1883492179958464,0.20732410248312316,0.0,0.3554188040377485,0.3618480319802207,0.07540906149890754
2021-12-06,2.1494507245582852,0.21107603554571785,0.0,0.35390468049161794,0.360175096477821,0.07484418748484327
2021-12-07,2.1411948636377787,0.21188988692501576,0.0,0.35194035738609386,0.36198065010677377,0.07418910558211653
2021-12-08,2.2189789016096326,0.2044623034547669,0.0,0.3585735630387348,0.36418949895280434,0.07277463455369403
2021-12-09,2.2190301584716075,0.20445758062753205,0.0,0.35767639247488,0.3632479902322643,0.07461803666532366
2021-12-10,2.187997552547293,0.20735742460608964,0.0,0.3522182529932422,0.3645657052334253,0.07585861716724285
