date,nav,cash_weight,turnover,w_600406,w_600312,w_000400
2019-02-15,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-18,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-19,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-20,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-21,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-22,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-25,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-26,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-27,1.0,1.0,0.0,0.0,0.0,0.0
2019-02-28,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-01,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-04,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-05,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-06,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-07,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-08,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-11,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-12,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-13,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-14,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-15,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-18,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-19,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-20,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-21,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-22,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-25,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-26,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-27,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-28,1.0,1.0,0.0,0.0,0.0,0.0
2019-03-29,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-01,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-02,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-03,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-04,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-08,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-09,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-10,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-11,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-12,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-15,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-16,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-17,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-18,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-19,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-22,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-23,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-24,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-25,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-26,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-29,1.0,1.0,0.0,0.0,0.0,0.0
2019-04-30,0.9998333333333334,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0
2019-05-06,0.9831913418017229,0.8474387527839644,0.0,0.0,0.15256124721603562,0.0
2019-05-07,0.9838482625200758,0.8468729134208769,0.0,0.0,0.15312708657912308,0.0
2019-05-08,0.9853810775295663,0.8455555555555556,0.0,0.0,0.15444444444444444,0.0
2019-05-09,0.985819024675135,0.8451799200355398,0.0,0.0,0.15482007996446023,0.0
2019-05-10,0.9891036282669001,0.8423732565862299,0.0,0.0,0.1576267434137702,0.0
2019-05-13,0.9880087604029784,0.8433067375886525,0.0,0.0,0.1566932624113475,0.0
2019-05-14,0.9882277339757627,0.8431198759140262,0.0,0.0,0.15688012408597385,0.0
2019-05-15,0.9895415754124688,0.8420004425757911,0.0,0.0,0.15799955742420888,0.0
2019-05-16,0.990855416849175,0.8408839779005526,0.0,0.0,0.15911602209944747,0.0
2019-05-17,0.985819024675135,0.8451799200355399,0.0,0.0,0.15482007996446018,0.0
2019-05-20,0.9891036282669001,0.8423732565862299,0.0,0.0,0.15762674341377014,0.0
2019-05-21,0.990198496130822,0.8414418398938524,0.0,0.0,0.15855816010614765,0.0
2019-05-22,0.9908554168491751,0.8408839779005526,0.0,0.0,0.15911602209944742,0.0
2019-05-23,0.989541575412469,0.8420004425757912,0.0,0.0,0.1579995574242088,0.0
2019-05-24,0.9860379982479195,0.844992227403953,0.0,0.0,0.15500777259604698,0.0
2019-05-27,0.9891036282669003,0.8423732565862299,0.0,0.0,0.1576267434137701,0.0
2019-05-28,0.990855416849175,0.8408839779005526,0.0,0.0,0.15911602209944742,0.0
2019-05-29,0.9895415754124689,0.8420004425757912,0.0,0.0,0.1579995574242088,0.0
2019-05-30,0.9873518396846254,0.8438678199157242,0.0,0.0,0.1561321800842758,0.0
2019-05-31,0.9877897868301941,0.8434936821103969,0.0,0.0,0.15650631788960306,0.0
2019-06-03,0.9853810775295663,0.8455555555555556,0.0,0.0,0.15444444444444433,0.0
2019-06-04,0.9827533946561541,0.8478163992869876,0.0,0.0,0.15218360071301235,0.0
2019-06-05,0.983848262520076,0.846872913420877,0.0,0.0,0.15312708657912294,0.0
2019-06-06,0.9814395532194481,0.8489513609995539,0.0,0.0,0.1510486390004461,0.0
2019-06-10,0.983191341801723,0.8474387527839645,0.0,0.0,0.15256124721603548,0.0
2019-06-11,0.9873518396846256,0.8438678199157242,0.0,0.0,0.15613218008427573,0.0
2019-06-12,0.9849431303839977,0.8459315251222768,0.0,0.0,0.15406847487772327,0.0
2019-06-13,0.9851621039567822,0.8457434985552347,0.0,0.0,0.15425650144476533,0.0
2019-06-14,0.9814395532194483,0.848951360999554,0.0,0.0,0.15104863900044602,0.0
2019-06-17,0.9860379982479197,0.8449922274039531,0.0,0.0,0.1550077725960469,0.0
2019-06-18,0.984286209665645,0.8464961067853172,0.0,0.0,0.1535038932146828,0.0
2019-06-19,0.9856000511023509,0.8453676960675407,0.0,0.0,0.15463230393245928,0.0
2019-06-20,0.9884467075485475,0.8429330970314579,0.0,0.0,0.15706690296854212,0.0
2019-06-21,0.9915123375675283,0.8403268551236751,0.0,0.0,0.15967314487632492,0.0
2019-06-24,0.9915123375675283,0.8403268551236751,0.0,0.0,0.15967314487632492,0.0
2019-06-25,0.9888846546941161,0.8425597874224979,0.0,0.0,0.15744021257750201,0.0
2019-06-26,0.9897605489852536,0.8418141592920356,0.0,0.0,0.15818584070796438,0.0
2019-06-27,0.9904174697036066,0.8412558036701306,0.0,0.0,0.15874419632986933,0.0
2019-06-28,0.9899795225580379,0.8416279584162798,0.0,0.0,0.15837204158372017,0.0
2019-07-01,0.9926072054314501,0.839399955879109,0.0,0.0,0.160600044120891,0.0
2019-07-02,0.9919502847130971,0.839955849889625,0.0,0.0,0.160044150110375,0.0
2019-07-03,0.9919502847130971,0.839955849889625,0.0,0.0,0.160044150110375,0.0
2019-07-04,0.991293363994744,0.8405124806715266,0.0,0.0,0.15948751932847335,0.0
2019-07-05,0.995015914732078,0.8373679577464792,0.0,0.0,0.16263204225352085,0.0
2019-07-08,0.9891036282669007,0.8423732565862301,0.0,0.0,0.15762674341376992,0.0
2019-07-09,0.9919502847130972,0.839955849889625,0.0,0.0,0.160044150110375,0.0
2019-07-10,0.9897605489852537,0.8418141592920356,0.0,0.0,0.15818584070796435,0.0
2019-07-11,0.9899795225580381,0.8416279584162798,0.0,0.0,0.15837204158372015,0.0
2019-07-12,0.9899795225580381,0.8416279584162798,0.0,0.0,0.15837204158372015,0.0
2019-07-15,0.991731311140313,0.8401413115478034,0.0,0.0,0.15985868845219667,0.0
2019-07-16,0.9978625711782748,0.8349791529515035,0.0,0.0,0.1650208470484965,0.0
2019-07-17,0.9932641261498035,0.8388447971781308,0.0,0.0,0.16115520282186918,0.0
2019-07-18,0.9901984961308227,0.8414418398938526,0.0,0.0,0.15855816010614743,0.0
2019-07-19,0.989103628266901,0.8423732565862301,0.0,0.0,0.1576267434137699,0.0
2019-07-22,0.9875708132574106,0.8436807095343684,0.0,0.0,0.15631929046563162,0.0
2019-07-23,0.988446707548548,0.842933097031458,0.0,0.0,0.15706690296854198,0.0
2019-07-24,0.9943589940137254,0.837921162739485,0.0,0.0,0.162078837260515,0.0
2019-07-25,0.9961107825960002,0.8364475708947025,0.0,0.0,0.16355242910529758,0.0
2019-07-26,0.9969866768871376,0.835712716889963,0.0,0.0,0.16428728311003704,0.0
2019-07-29,0.9967677033143533,0.8358963093145874,0.0,0.0,0.16410369068541267,0.0
2019-07-30,0.997205650459922,0.8355292050944229,0.0,0.0,0.16447079490557717,0.0
2019-07-31,0.9963297561687846,0.8362637362637366,0.0,0.0,0.1637362637362634,0.0
2019-08-01,0.9952348883048628,0.8371837183718376,0.0,0.0,0.16281628162816247,0.0
2019-08-02,0.9923882318586663,0.8395851721094443,0.0,0.0,0.16041482789055567,0.0
2019-08-05,0.9875708132574107,0.8436807095343685,0.0,0.0,0.15631929046563156,0.0
2019-08-06,0.9792498174916054,0.8508497316636855,0.0,0.0,0.1491502683363145,0.0
2019-08-07,0.9766221346181932,0.8531390134529151,0.0,0.0,0.14686098654708488,0.0
2019-08-08,0.9759652138998401,0.8537132600403863,0.0,0.0,0.14628673995961378,0.0
2019-08-09,0.9774980289093307,0.8523745519713265,0.0,0.0,0.1476254480286735,0.0
2019-08-12,0.9801257117827429,0.8500893655049154,0.0,0.0,0.14991063449508457,0.0
2019-08-13,0.9805636589283115,0.8497096918267086,0.0,0.0,0.15029030817329134,0.0
2019-08-14,0.9801257117827428,0.8500893655049154,0.0,0.0,0.14991063449508457,0.0
2019-08-15,0.9801257117827428,0.8500893655049154,0.0,0.0,0.14991063449508457,0.0
2019-08-16,0.9801257117827428,0.8500893655049154,0.0,0.0,0.14991063449508457,0.0
2019-08-19,0.9851621039567827,0.8457434985552348,0.0,0.0,0.1542565014447652,0.0
2019-08-20,0.9849431303839983,0.8459315251222769,0.0,0.0,0.1540684748777231,0.0
2019-08-21,0.9831913418017234,0.8474387527839646,0.0,0.0,0.1525612472160353,0.0
2019-08-22,0.9823154475105861,0.8481943825234065,0.0,0.0,0.1518056174765935,0.0
2019-08-23,0.9801257117827425,0.8500893655049154,0.0,0.0,0.14991063449508454,0.0
2019-08-26,0.9770600817637617,0.8527566113850295,0.0,0.0,0.14724338861497052,0.0
2019-08-27,0.981658526792233,0.8487619897390144,0.0,0.0,0.1512380102609856,0.0
2019-08-28,0.9792498174916051,0.8508497316636855,0.0,0.0,0.1491502683363145,0.0
2019-08-29,0.9794687910643894,0.850659512631344,0.0,0.0,0.14934048736865604,0.0
2019-08-30,0.9774794161556437,0.8333333333333334,0.019041218637993157,0.0,0.16666666666666666,0.0
2019-09-02,0.9811876081744435,0.8301839254220207,0.0,0.0,0.16981607457797934,0.0
2019-09-03,0.9824236721807101,0.8291394061399094,0.0,0.0,0.1708605938600906,0.0
